date	HL_CI4_I_sol	HL_CI4_I_rad	HL_CE2_I_sol	HL_CE2_I_rad	HL_CJ1_I_sol	HL_CJ1_I_rad	HL_CL1_I_sol	HL_CL1_I_rad	HL_CI3_I_sol	HL_CI3_I_rad
2025-01-18 10:30:00	17389.15038	-2682.1074139253687	12280.63941	-3625.09113157735	13018.404779999999	-3831.877647353005	10281.97428	-2290.9847684238594	19093.435394999997	-3014.3496846018643
2025-01-18 10:45:00	17389.15038	-2685.3872807417174	12280.63941	-3630.477346024698	13018.404779999999	-3835.768179159906	10281.97428	-2289.3100601480473	19093.435394999997	-3020.7968165654893
2025-01-18 11:00:00	6919.513440000001	-2720.050482167795	4886.728080000001	-3659.1710086703188	5180.30064	-3885.856204936049	4091.4166400000004	-2313.597324536982	7597.68476	-3056.245184475676
2025-01-18 11:15:00	6919.513440000001	-2732.449413535027	4886.728080000001	-3675.8889507052827	5180.30064	-3907.6465605937656	4091.4166400000004	-2315.882420933415	7597.68476	-3071.3525163701524
2025-01-18 11:30:00	6919.513440000001	-2727.528099823905	4886.728080000001	-3668.0650572347513	5180.30064	-3918.47826022101	4091.4166400000004	-2312.7723627513246	7597.68476	-3070.493980067049
2025-01-18 11:45:00	6919.513440000001	-2725.917988291376	4886.728080000001	-3664.702799258599	5180.30064	-3936.5696998061076	4091.4166400000004	-2308.678448888261	7597.68476	-3068.9282741447387
2025-01-18 12:00:00	2561.2527360000004	-2729.8760540270787	1808.8187520000001	-3672.1627888939643	1917.484416	-3957.1278595914314	1514.4348160000002	-2311.9671513359453	2812.277344	-3074.972982789386
2025-01-18 12:15:00	2561.2527360000004	-2733.873776344358	1808.8187520000001	-3669.656560854713	1917.484416	-3966.9343034422486	1514.4348160000002	-2313.7823067032473	2812.277344	-3075.7002750174215
2025-01-18 12:30:00	2561.2527360000004	-2736.338873894266	1808.8187520000001	-3673.0603210454333	1917.484416	-3969.850900824968	1514.4348160000002	-2310.4694705664947	2812.277344	-3067.0475415621486
2025-01-18 12:45:00	2561.2527360000004	-2729.198101687445	1808.8187520000001	-3680.4824125575374	1917.484416	-3971.6157208854097	1514.4348160000002	-2310.1244409132128	2812.277344	-3058.7353667565494
2025-01-18 13:00:00	926.7758766000002	-2730.761209877489	654.5115837000001	-3692.8725247910484	693.8316846	-3987.382053936115	547.9902996000001	-2310.478422297754	1017.6078151500001	-3056.5418198680495
2025-01-18 13:15:00	926.7758766000002	-2728.14207679498	654.5115837000001	-3694.664697528701	693.8316846	-4001.45024825599	547.9902996000001	-2307.2822063519234	1017.6078151500001	-3049.0044286067705
2025-01-18 13:30:00	926.7758766000002	-2723.3493826292265	654.5115837000001	-3702.538689554876	693.8316846	-4002.7860568708065	547.9902996000001	-2303.7516532878735	1017.6078151500001	-3052.977780114962
2025-01-18 13:45:00	926.7758766000002	-2718.839046377913	654.5115837000001	-3700.183077436937	693.8316846	-4004.8800687978355	547.9902996000001	-2300.0643072369394	1017.6078151500001	-3043.738820559866
2025-01-18 14:00:00	672.3288432	-2732.7725376196076	474.81492240000006	-3725.812578146828	503.3396592	-4026.0523265748325	397.5391392	-2310.7089029356634	738.2228028000001	-3053.8375672926077
2025-01-18 14:15:00	672.3288432	-2723.7881815700885	474.81492240000006	-3724.1574487735825	503.3396592	-4022.0724357913004	397.5391392	-2310.906812113783	738.2228028000001	-3045.4973034125574
2025-01-18 14:30:00	672.3288432	-2718.86498072788	474.81492240000006	-3717.064099890111	503.3396592	-4019.4372428798433	397.5391392	-2314.179254989613	738.2228028000001	-3040.302872703521
2025-01-18 14:45:00	672.3288432	-2719.3768863484247	474.81492240000006	-3714.3250047243646	503.3396592	-4022.472141946683	397.5391392	-2319.553668774717	738.2228028000001	-3029.3810762463813
2025-01-18 15:00:00	839.7655770000001	-2734.6235623624107	593.0628015000001	-3735.294419039051	628.691337	-4054.5880079795334	496.54226200000005	-2336.3472133716296	922.0697642499999	-3041.0112129489958
2025-01-18 15:15:00	839.7655770000001	-2724.15824996978	593.0628015000001	-3732.038273572819	628.691337	-4045.414142652362	496.54226200000005	-2333.083246724484	922.0697642499999	-3031.875324175229
2025-01-18 15:30:00	839.7655770000001	-2722.880039336345	593.0628015000001	-3732.368137789691	628.691337	-4039.743879122061	496.54226200000005	-2332.19403119933	922.0697642499999	-3026.834602634655
2025-01-18 15:45:00	839.7655770000001	-2717.33989625321	593.0628015000001	-3738.310694626336	628.691337	-4041.10039477748	496.54226200000005	-2332.8264096157523	922.0697642499999	-3021.330990505699
2025-01-18 16:00:00	862.7445582	-2719.933065964592	609.2911149	-3758.920519361199	645.8945742	-4054.295888184582	510.12942920000006	-2340.7342345595052	947.30088155	-3026.753780682013
2025-01-18 16:15:00	862.7445582	-2715.2843863304424	609.2911149	-3757.300584683826	645.8945742	-4048.658994679096	510.12942920000006	-2341.3103115627046	947.30088155	-3024.2160685615545
2025-01-18 16:30:00	862.7445582	-2709.5457419607324	609.2911149	-3758.812966290311	645.8945742	-4046.0269132904045	510.12942920000006	-2344.4201731957237	947.30088155	-3022.216437695225
2025-01-18 16:45:00	862.7445582	-2705.5826794282398	609.2911149	-3763.7115562051304	645.8945742	-4035.997355916275	510.12942920000006	-2340.0524498689574	947.30088155	-3024.9665489118115
