date	HL_CI4	HL_CI4	HL_CI4
2018-01-06 14:20:00	20.856818394632636	20.93494070604045	20.821719964869715
2018-01-06 14:30:00	20.897258618911632	20.97221035363461	20.863584651137558
2018-01-06 14:40:00	20.936759362525954	21.008560105635112	20.90450105765082
2018-01-06 14:50:00	20.975329196586916	21.043998697774654	20.944477681560528
2018-01-06 15:00:00	21.08024008502567	21.185576576905405	21.032914994471
2018-01-06 15:10:00	21.137002045844355	21.24122790723078	21.090175934206954
2018-01-06 15:20:00	21.19331769127361	21.296432344704414	21.1469908179931
2018-01-06 15:30:00	21.249151167872597	21.351165934101914	21.203318446813043
2018-01-06 15:40:00	21.30450624230817	21.405431147919273	21.259163168772744
2018-01-06 15:50:00	21.359386343903846	21.459230220821084	21.31452894992654
2018-01-06 16:00:00	21.43204404016591	21.515042188812885	21.394755016860756
2018-01-06 16:10:00	21.47870828856341	21.57541873252721	21.435258668811557
2018-01-06 16:20:00	21.527543746283644	21.63790044480843	21.47796320056962
2018-01-06 16:30:00	21.57848077902186	21.702442230257375	21.522787953104455
2018-01-06 16:40:00	21.631501432083187	21.769026491625333	21.569714811129472
2018-01-06 16:50:00	21.6865878157714	21.837635698490672	21.618725723535196
2018-01-06 17:00:00	21.737465615064394	21.858447541708273	21.683111416137432
2018-01-06 17:10:00	21.748694501777873	21.87186283677449	21.693358003446054
2018-01-06 17:20:00	21.760497590707864	21.88582426647782	21.7041914030431
2018-01-06 17:30:00	21.772799729820775	21.900278677797495	21.71552657928051
2018-01-06 17:40:00	21.785597340818935	21.915222071186513	21.727360143117554
2018-01-06 17:50:00	21.79888698372374	21.93065106352527	21.7396886290303
2018-01-06 18:00:00	21.75265951017774	21.840505657494653	21.713192400513623
2018-01-06 18:10:00	21.72125795638455	21.777688740186242	21.695904995546112
2018-01-06 18:20:00	21.676851594105152	21.702185067592303	21.66546988862542
2018-01-06 18:30:00	21.619560944724228	21.61405842465296	21.622033091422907
2018-01-06 18:40:00	21.549496326298275	21.513414199718806	21.5657071367905
2018-01-06 18:50:00	21.466768478653464	21.40036093171149	21.49660375336652
2018-01-06 19:00:00	21.337055571055703	21.22137648035738	21.38902733644191
2018-01-06 19:10:00	21.239031453244305	21.125381301124587	21.29009166651549
2018-01-06 19:20:00	21.14182501234622	21.030138269300444	21.192003114294323
2018-01-06 19:30:00	21.045462142797252	20.935718959862633	21.094767051072225
2018-01-06 19:40:00	20.949936755416662	20.842120103724575	20.99837612066963
2018-01-06 19:50:00	20.855241425004692	20.749334273127545	20.902822899036455
2018-01-06 20:00:00	20.79580045494899	20.710983438956607	20.833906650539774
2018-01-06 20:10:00	20.700951854182094	20.605823546396124	20.74369065912942
2018-01-06 20:20:00	20.605033594396414	20.499615719250617	20.65239524844743
