date	HL_CI4	HL_CI4	HL_CI4	HL_CE2	HL_CE2	HL_CE2	HL_CK3	HL_CK3	HL_CK3	HL_CJ1	HL_CJ1	HL_CJ1	HL_CL1	HL_CL1	HL_CL1	HL_CL21	HL_CL21	HL_CL21	HL_CL3	HL_CL3	HL_CL3
2018-01-04 11:30:00	20.12831754535092	20.238542010987764	20.07879640861553	20.006013251353924	20.11261376588871	19.958120266562933	20.016611891984585	20.124300943077863	19.96822985453688	20.009299804915088	20.115895354886465	19.961409050580126	20.174032215192188	20.27512216872517	20.12861498969187	20.0	20.43778583053412	19.803313612368726	20.099487669773822	20.21120100153554	20.049297622170734
2018-01-04 11:40:00	20.172346828414955	20.29636777930618	20.116627270768177	20.02045384504857	20.141540111625613	19.96605276876033	20.034424126591436	20.156728181442624	19.9794759280351	20.024824436227103	20.145867207994787	19.970442901085104	20.216847736549422	20.332666519125254	20.16481321104434	20.0	20.43478574437231	19.804661477166057	20.141622892734553	20.268426031265022	20.084653366728105
2018-01-04 11:50:00	20.218530704963264	20.35630345646753	20.156632802113506	20.037328038366486	20.172852264554344	19.97644034254295	20.054637874295896	20.191508797416084	19.993145140720152	20.042772232537526	20.178214607784362	19.981921310325177	20.26191336359502	20.392413365069196	20.203282928150102	20.0	20.433908128488444	19.80505576836027	20.187702662320458	20.329510939913796	20.12399169702489
2018-01-04 12:00:00	20.293861918309734	20.47095718148394	20.21429737978218	20.088160694601417	20.261170690662397	20.010431565936337	20.108494283388087	20.283304170201646	20.029956508153	20.094660012267447	20.26752944925024	20.016994033333155	20.335844912536334	20.50509315983561	20.259805844909124	20.0	20.41658817138077	19.812837198365166	20.281900147716872	20.46338553335	20.200363235330975
2018-01-04 12:10:00	20.3502855068104	20.52869657933698	20.27012980755933	20.114439548769692	20.28946126627232	20.035806603225033	20.137735177149498	20.314524478013894	20.05830809994955	20.121938462963715	20.296797757532254	20.043378490041626	20.386461715026435	20.557314732954595	20.309701663493485	20.0	20.404918737166774	19.818079987649718	20.347373215395	20.530194616683602	20.265236064091425
2018-01-04 12:20:00	20.406843553406034	20.586581316880938	20.326091804598462	20.14109588415683	20.31811629465311	20.061564975093283	20.167330867890286	20.346086859972964	20.08702020478068	20.149586339489687	20.326422529378178	20.070138196206457	20.43733839382911	20.609787816726637	20.359861116875138	20.0	20.397199327016523	19.821548128441854	20.41292713865819	20.59707569646595	20.330193728628615
2018-01-04 12:30:00	20.463530084663955	20.64459813879691	20.382180669038988	20.16811473868224	20.347126654373767	20.08768909540055	20.197266738816243	20.3779826249024	20.11607554361811	20.17758864276898	20.3563947172675	20.097255478863858	20.48846703106441	20.66250750695209	20.410274933201833	20.0	20.392092736143006	19.823842393906773	20.478548012636846	20.664022200762894	20.39521902956573
2018-01-04 12:40:00	20.520344064307142	20.702744020273585	20.438396258003365	20.195492445047513	20.37648876740269	20.114175256743017	20.227539425316053	20.410208450927946	20.145470732649834	20.205941802173363	20.386710817205817	20.12472673744864	20.53984573061343	20.715471944664287	20.46094119966304	20.0	20.38871459343167	19.825360110197373	20.544234760976494	20.7310331129514	20.4603108637124
2018-01-04 12:50:00	20.577283847804427	20.761015188999032	20.494737882919893	20.22322533672536	20.406199029613557	20.141019764558198	20.25814556868816	20.44276102236856	20.175202393846245	20.234642263386373	20.41736734500322	20.152548386138225	20.59147261918237	20.768679317911122	20.51185801540567	20.0	20.3864798641453	19.82636411900718	20.609986272746642	20.798107334494333	20.525468114570145
2018-01-04 13:00:00	20.6397559480332	20.820140629860376	20.558713554748536	20.253575191441854	20.43559313288884	20.17179901484973	20.291570549117466	20.475156116181836	20.209090076958116	20.265942584523977	20.4476852592228	20.18429007849986	20.64580146426436	20.82196875654067	20.566653840198192	20.0	20.384723888460822	19.827153035619048	20.67515739937186	20.86152502449262	20.591427017071226
2018-01-04 13:10:00	20.677575299021115	20.84252732401827	20.603466418225295	20.26461854365829	20.43165273452598	20.189574197036574	20.305406007165526	20.473748335008693	20.22977394683019	20.27793010108269	20.444688416927836	20.20300969831168	20.68085747616754	20.840651237566306	20.609066076118815	20.0	20.386544395286116	19.82633512675551	20.716978093707283	20.886458893474092	20.640834545985967
2018-01-04 13:20:00	20.712531724051942	20.86207965475073	20.64534352330321	20.27298067740547	20.425078027611683	20.204647085283842	20.316539543401507	20.469686756868587	20.24773427358296	20.287228601872684	20.439049504506706	20.219019210834208	20.713085307298623	20.856561733239886	20.648624884049653	20.0	20.38663736316407	19.82629335857846	20.753492075542084	20.9061940543712	20.68488683867683
2018-01-04 13:30:00	20.744639793018937	20.878839488376897	20.684347176263913	20.27867615758912	20.4158894166377	20.217029620915124	20.324984496063728	20.46299048609065	20.262981804892217	20.29385241398643	20.43078873743205	20.232330297655782	20.742497948245536	20.86971666689869	20.6853417123289	20.0	20.385591851124623	19.826763081378786	20.78477396034706	20.920809655127556	20.72365647428626
2018-01-04 13:40:00	20.773926826956178	20.892837527323735	20.72050317896496	20.281732186668783	20.40411354858151	20.22674925595437	20.33076755168156	20.453685669177798	20.27554346990789	20.29782862049498	20.419932649609265	20.24297028857406	20.769116609438473	20.880136788333047	20.719237978340907	20.0	20.383793200308418	19.827571170875927	20.81090940499738	20.930389402767027	20.757229985709564
2018-01-04 13:50:00	20.80041965338272	20.904102340909184	20.753837576378068	20.282175664388216	20.389776778307596	20.233833134946178	20.333915125739026	20.441798217266342	20.28544591070501	20.29918401107846	20.40650749914927	20.250966212090123	20.79296232363338	20.88784266654139	20.750334923196448	20.0	20.38149632853127	19.828603098775808	20.83198267467612	20.935015726590205	20.785692462946603
2018-01-04 14:00:00	20.860334547568662	20.966529535743817	20.812623755779818	20.31536045895216	20.426447663354242	20.265451714945424	20.36987035955788	20.481235875317914	20.319836577114966	20.333247716261848	20.444028418930994	20.28347667593224	20.844821320918822	20.943334192414035	20.800561914884746	20.0	20.360582506646345	19.837999163680628	20.8912364887251	20.997539021390274	20.843477379846536
2018-01-04 14:10:00	20.897896620063793	21.000904895801476	20.851617539659905	20.329552852851386	20.4378433114611	20.280900617823836	20.386496581496274	20.4949785122095	20.337758322770046	20.348255176025418	20.456226593319386	20.299746278400594	20.879886183008306	20.974988666756794	20.837158980164787	20.0	20.349606067445503	19.842930607379557	20.928804119701155	21.03157513165684	20.88263163606889
2018-01-04 14:20:00	20.93454326617163	21.03437234120132	20.889692522317695	20.342985349827412	20.44848470329535	20.295587089573697	20.40234422112194	20.507948721111664	20.354898721126556	20.3624959206384	20.467663708195722	20.31524662477931	20.914062979203592	21.005768765365445	20.872861828898998	20.0	20.342341835364476	19.84619424787973	20.964634957759227	21.06390198671783	20.920036727357537
2018-01-04 14:30:00	20.970264668603434	21.06693841387716	20.92683153666885	20.35564665494216	20.45837017684236	20.309495507421776	20.41740099156282	20.520143910038602	20.371241129638914	20.375958433450286	20.478337977881854	20.329961826531754	20.947347330802476	21.035675320617557	20.90766374117542	20.0	20.33753635645606	19.848353231157425	20.998739001503797	21.09453920271966	20.955698331392323
2018-01-04 14:40:00	21.005070297098865	21.09861248882521	20.963044095018894	20.36754465068022	20.467507429082335	20.322633837195216	20.43167475689157	20.531571762175737	20.386793493647954	20.388650605914187	20.488257104154293	20.343899860328055	20.979745969112173	21.064714913085957	20.9415715160225	20.0	20.334357404750598	19.84978145583669	21.03114452136296	21.123514374389156	20.98964502217728
2018-01-04 14:50:00	21.038969215624828	21.129403120339717	20.998339490318138	20.378687119061766	20.475904090723876	20.335009928894728	20.4451733034516	20.542239946339844	20.401563652298915	20.40058024307846	20.497428757162574	20.357068591823275	21.011265564214327	21.092894071673296	20.974591886950154	20.0	20.332254443916355	19.850726264327434	21.061879311684848	21.15085468197219	21.021904869961546
2018-01-04 15:00:00	21.113375167560367	21.213894733981412	21.068214202936424	20.426513994731977	20.5364961645231	20.37710171555046	20.495635589662086	20.605590863649205	20.446235394102654	20.449152925552056	20.558722196865556	20.39992615148368	21.07500406624265	21.170548132588387	21.032078471217748	20.0	20.312344240910644	19.859671427996666	21.13352766652398	21.23587503101841	21.08754551725837
2018-01-04 15:10:00	21.148266624723774	21.248107916369378	21.103410392245316	20.443473385007216	20.553135598332933	20.394204854382615	20.51463387070872	20.624224069155865	20.465397694594788	20.46680126998574	20.57603767209029	20.41772404585181	21.11010182044465	21.204911911780684	21.067505982308173	20.0	20.30560182185003	19.86270063076303	21.17140215035168	21.27295239452433	21.125778127607433
2018-01-04 15:20:00	21.18290208902512	21.28206014958404	21.138352815440676	20.460290558313055	20.569620344914657	20.41117137882538	20.53347585189658	20.64268839434987	20.484409347316113	20.484302030664576	20.593193018601145	20.43537999260612	21.144954172241743	21.239026553450127	21.10268976909015	20.0	20.301134722469346	19.8647075884558	21.208685726254917	21.309435464233726	21.163421351220954
2018-01-04 15:30:00	21.21724006805466	21.315721504364262	21.172994785074984	20.47693626877736	20.58593702855783	20.42796491293396	20.552130938797156	20.660969597391222	20.50323241102301	20.501625702779496	20.61017478352169	20.452857275199673	21.179544070398894	21.27288430350383	21.137608603351747	20.0	20.29817962367648	19.866035241536657	21.24535887547033	21.345321184388343	21.200448272912965
2018-01-04 15:40:00	21.251283205865835	21.349094339800892	21.207339073228333	20.493412317297953	20.602087403838	20.444587278417643	20.570601056204918	20.6790695683054	20.521868826130788	20.518774129737867	20.626984759615375	20.470157759792908	21.21387350694166	21.30648709691392	21.172264502751222	20.0	20.296224746591143	19.86691351964746	21.28143165870928	21.38061942955342	21.236869037025684
2018-01-04 15:50:00	21.285034224003898	21.382181404179548	21.241388389432224	20.509720440503266	20.61807318322313	20.461040222759557	20.58888800493274	20.696990015180887	20.540320435111113	20.535749080118524	20.643624675805853	20.487283232780747	21.247944448630577	21.33983686968645	21.206659447866343	20.0	20.2949315429887	19.8674945241645	21.316913901724682	21.41533981164136	21.272693565385303
2018-01-04 16:00:00	21.316428936638896	21.39512276764541	21.281073737201176	20.51685516424768	20.610984548693544	20.474565150945914	20.598457197399334	20.69209168874275	20.55638952737548	20.543532874463637	20.637172827512103	20.501462750630274	21.275047649026437	21.352381469209305	21.240303468944276	20.0	20.300787402470633	19.864863630774067	21.33309053178094	21.415949377022763	21.295864094063596
2018-01-04 16:10:00	21.34590373514131	21.438702918136556	21.304211348578228	20.533214620727314	20.64179590985367	20.484431722714028	20.616913284071043	20.725153984518318	20.56828340415995	20.560550101992114	20.66861181936784	20.512000634765336	21.311348553673923	21.403551727622624	21.269923939291168	20.0	20.3101041747827	19.86067783451792	21.362780024507725	21.46099877489047	21.318652759843012
2018-01-04 16:20:00	21.377688275471023	21.484541776016652	21.329681630298346	20.551996291138526	20.67497783230067	20.496743714674373	20.63777288343444	20.760567502751446	20.58260428634999	20.579983375493654	20.702415380732244	20.52497769198066	21.349954145194136	21.45697529541831	21.30187217915139	20.0	20.31736989350326	19.857413526107234	21.396622891938026	21.51010957760451	21.34563612011685
2018-01-04 16:30:00	21.411740240783082	21.532605858988543	21.35743829637193	20.57316792593684	20.710502488165695	20.51146689073257	20.66100378014741	20.798304817069962	20.59931780703728	20.60180066336592	20.738555909096664	20.540359900791238	21.390841544845415	21.512632373328906	21.336123926251382	20.0	20.32328338190649	19.854756741462307	21.434546087376642	21.563213095905244	21.376739170501473
2018-01-04 16:40:00	21.448040902486532	21.582876954407485	21.3874623864061	20.59670517415121	20.748345997440715	20.528576688325487	20.686582475328937	20.83834289030809	20.618400259903517	20.625977860561584	20.77700976980468	20.558122944814684	21.433993576180743	21.570506145173916	21.372661842285254	20.0	20.328302328981643	19.852501852196657	21.47648282007097	21.620243972773117	21.411894476103328
2018-01-04 16:50:00	21.486571732770518	21.635337103165856	21.419735117085658	20.62258392787572	20.788484734371366	20.548048782928404	20.71448565456878	20.880658825963653	20.639828142782683	20.652491099498302	20.81775357353125	20.57824274159944	21.479393187746204	21.630579922600443	21.411468712666764	20.0	20.332729513087838	19.850512827453297	21.522367387442763	21.681137919805053	21.451035698990143
2018-01-04 17:00:00	21.55159191649417	21.71284639462982	21.47914425240424	20.668922434078613	20.85114228871708	20.587055542864228	20.763265811365716	20.945930937402036	20.681198870682735	20.699431205036685	20.880963911881864	20.617873032396098	21.543730061038758	21.712744014971392	21.467796255648732	20.0	20.328989850905863	19.852192965535053	21.58825342151576	21.764324304201377	21.50914911190338
2018-01-04 17:10:00	21.5767421717083	21.73997993493029	21.503403466492628	20.686479296951926	20.870891813321656	20.603627296843783	20.78265642995229	20.967507361602685	20.699607460660086	20.7175680378755	20.901279616839783	20.635030951674153	21.580327996016553	21.751249180095478	21.50353731911153	20.0	20.334194151537744	19.849854801483048	21.62348717788101	21.80155097150743	21.543487502483636
2018-01-04 17:20:00	21.602344723203533	21.767554328806504	21.528120117787708	20.704519751752127	20.89110126086814	20.620693276642037	20.802518087082753	20.98953077303911	20.718497894841494	20.73618406566785	20.922050784126125	20.652678728389496	21.61730359690992	21.790115431520196	21.539663497302403	20.0	20.33762880425565	19.84831169663877	21.659310853010258	21.839340183543626	21.57842811030686
2018-01-04 17:30:00	21.628351559009978	21.795532426342408	21.553241314266423	20.723010541894	20.911752148592804	20.638213588159758	20.822816458528152	21.011982217609944	20.73782894357836	20.75524588869307	20.943258970113217	20.67077624341735	21.654635845590274	21.82933078525719	21.576149713276152	20.0	20.339900927723722	19.847290887544418	21.695688257549936	21.877671186128847	21.613927811376804
2018-01-04 17:40:00	21.65476059774801	21.82391146916304	21.57876527870647	20.741947120760432	20.932840003252434	20.65618365181475	20.84354725504235	21.034857445124857	20.757596300077747	20.774749037992837	20.964899767193533	20.689319000236004	21.69232207465585	21.8688926213172	21.61299327832974	20.0	20.341403998304266	19.846615594964753	21.732610372255294	21.9165351740157	21.64997749030497
2018-01-04 17:50:00	21.68156977407042	21.852689057481175	21.604690096016313	20.761324975344255	20.954360446582605	20.674598894063262	20.86470612741438	21.058152100422078	20.777795617802223	20.794689044389735	20.98696878968313	20.70830249215647	21.73035961736379	21.908798329413365	21.650191500356	20.0	20.342398319790785	19.846168870818634	21.770068278430166	21.955923431551483	21.686568137172767
2018-01-04 18:00:00	21.67741238396469	21.828649325637773	21.60946535219852	20.74779552740233	20.92218800488796	20.6694452838943	20.853051416756966	21.027558763344146	20.774649565391712	20.781733420453573	20.955381285779968	20.703717712843165	21.740151318909284	21.898425286405896	21.669042724816595	20.0	20.36111292260866	19.837760860856978	21.764327399515405	21.929790167848132	21.68998905432244
2018-01-04 18:10:00	21.673665698893483	21.792956681886483	21.620071199287928	20.73615651209458	20.87862593662592	20.672148509768906	20.84382659100114	20.985929317168143	20.779983337215963	20.77068109341706	20.91243235832447	20.70699574251664	21.751331276761448	21.87533888625177	21.695617713077386	20.0	20.372996287978552	19.832421957574855	21.749360100014147	21.880334691504007	21.69051644296798
2018-01-04 18:20:00	21.656678568197158	21.74433705413534	21.61729577016696	20.711273022360306	20.82209400299031	20.661483886135233	20.821336091721996	20.931312800285404	20.771926266135537	20.746377860985973	20.856506942216352	20.696899578114355	21.74899710446077	21.83903280571959	21.70854628215607	20.0	20.38602952219171	19.826566446551553	21.710608528735065	21.807617202038212	21.66702492188872
2018-01-04 18:30:00	21.626572159634943	21.682863595523198	21.601281804380797	20.673306528962122	20.752737575528627	20.637620116736585	20.78573983322267	20.863853250313785	20.750645399457095	20.708984485176533	20.787749662367805	20.673597231655823	21.733269292310926	21.789616526017745	21.707953868471623	20.0	20.39981742364302	19.8203718821314	21.64848586991067	21.712030127245153	21.61993700067344
2018-01-04 18:40:00	21.583459516520055	21.608645151581186	21.572144231202735	20.622390355302233	20.670687411006405	20.600691678101803	20.737167710092113	20.783677908654784	20.716271823781348	20.65863337556584	20.706290400496837	20.637222248422937	21.70424870050836	21.72718882743648	21.69394226667109	20.0	20.414104563763804	19.813953022077133	21.563374832126964	21.593948250507946	21.549638948506527
2018-01-04 18:50:00	21.52745357902498	21.521792265425816	21.52999706774344	20.5586565284354	20.576072978392936	20.550831746570424	20.675748382134184	20.690912831359594	20.66893536871407	20.59545562698151	20.61225767453945	20.587906880977215	21.662035419491858	21.651847680732676	21.666612519514103	20.0	20.42872196344755	19.80738578453806	21.455651777782823	21.45373987721075	21.456510747605062
2018-01-04 19:00:00	21.451814542484207	21.411693280451907	21.469840037020457	20.475329034418664	20.45826747212223	20.482994374001123	20.594700370623055	20.57487268929092	20.603608459337494	20.512678563588878	20.49503344005828	20.520606082856244	21.600749523988696	21.553583180463825	21.62194020006509	20.0	20.44719682754624	19.79908548327633	21.317009600917327	21.278951704202495	21.334108076252978
2018-01-04 19:10:00	21.386673611505447	21.347945972372557	21.404072985608632	20.402481404426386	20.386863194626176	20.409498281293143	20.5237671754314	20.505364443928094	20.5320350692952	20.440413659223235	20.42419813283836	20.447698895714993	21.54764597917429	21.501606896631444	21.568330204664555	20.0	20.46331762766695	19.791842804961227	21.193583208122114	21.158175909833645	21.209490834889394
2018-01-04 19:20:00	21.32208806421535	21.284687003637877	21.3388914392574	20.330384420173132	20.316191236887953	20.33676106773604	20.45354675689592	20.436551451026155	20.46118232909828	20.368887950952153	20.35408404414468	20.375538981546814	21.49495061677567	21.450026849313325	21.51513375867905	20.0	20.47397783403073	19.787053436884747	21.072182845804246	21.039381800603408	21.08691954727129
2018-01-04 19:30:00	21.25806887915273	21.22197996763299	21.274282737951452	20.259022341356168	20.246239750084655	20.264765244681055	20.384022646188168	20.368420744630917	20.39103219616317	20.29808583769317	20.284679346799365	20.304109043746905	21.442652062224187	21.398835263613876	21.462337870295485	20.0	20.481029845699872	19.783885141787017	20.952770163830213	20.92253310512576	20.966354929335118
2018-01-04 19:40:00	21.19461245572289	21.159824174378105	21.210241973428523	20.188387625646804	20.1770012183376	20.193503257916156	20.31518794588999	20.300965575050377	20.32157770670199	20.2279999700003	20.21597674890723	20.233401707013126	21.390747329067707	21.348029185034186	21.409939538705956	20.0	20.485694937164652	19.78178923112893	20.83531247962792	20.807597498547345	20.847764137794552
2018-01-04 19:50:00	21.13171401336961	21.098215163796247	21.14676422114895	20.118472892297756	20.108468462598967	20.122967636075472	20.247035872365373	20.23417938766559	20.25281197418702	20.15862312778509	20.147969211181458	20.163409670027306	21.339233460674667	21.29760572496253	21.35793577671925	20.0	20.488781018047273	19.780402731022242	20.71977776184331	20.69454357954945	20.731114858236207
2018-01-04 20:00:00	21.076220430030244	21.047869343870794	21.08895787453666	20.05617747969776	20.051389136923756	20.058328764132455	20.18646853505985	20.17886566939526	20.189884315285965	20.09685054046094	20.09139481327104	20.099301664270897	21.294086768075957	21.257669083057262	21.31044833670754	20.0	20.48718355255127	19.78112043291175	20.614811809587216	20.596156029318227	20.62319339202691
2018-01-04 20:10:00	21.006018741691534	20.96687245246681	21.023606204966413	20.0	20.01199258604018	19.994612026561658	20.11144532458661	20.092937792748902	20.119760302658626	20.020745417795585	20.004564302708275	20.028015194139158	21.234478343520568	21.186362812014274	21.25609546637122	20.0	20.48652786156695	19.7814150187163	20.49360219354754	20.46429358560714	20.506769828999026
2018-01-04 20:20:00	20.93452175514265	20.884613571699003	20.95694427234197	20.0	20.096691844955654	19.956558736324272	20.03522905700318	20.00583681920047	20.048434265291355	20.0	20.049107292393156	19.97793730341757	21.173385969180448	21.113601763141315	21.20024554000962	20.0	20.484985491185018	19.78210796772847	20.370890310696755	20.330956748340636	20.38883147639298
2018-01-04 20:30:00	20.861728742053764	20.801085219302564	20.888974382710096	20.0	20.150799991564657	19.93224927915211	20.0	20.017442100798974	19.992163693843942	20.0	20.11821770077406	19.94688769965223	21.110816184770194	21.039394553757074	21.142904163921013	20.0	20.482858157183315	19.783063726482858	20.24669321014092	20.19616649531462	20.269393618251286
2018-01-04 20:40:00	20.787650708452382	20.716297631199105	20.819707888087912	20.0	20.18480268685845	19.916972705904175	20.0	20.094572406983993	19.957510947586904	20.0	20.1620898362688	19.927177030082134	21.046780127327555	20.96375210240032	21.08408257330936	20.0	20.480343852600576	19.784193341585247	20.121035245282552	20.059946722740854	20.148480813380996
2018-01-04 20:50:00	20.7122987847727	20.630261672353598	20.74915603817838	20.0	20.205597969333034	19.907629897835886	20.0	20.1436372333806	19.935467329930447	20.0	20.18937585923272	19.914918092228778	20.98128884247285	20.88668522962885	21.023791914910007	20.0	20.477573556756557	19.785437967254296	20.0	19.9347224847129	20.029327579331888
2018-01-04 21:00:00	20.62889179927186	20.53227520862541	20.672299253040556	20.0	20.223037219629575	19.899794872340337	20.0	20.179688531227256	19.919270370028325	20.0	20.211070408027883	19.905171265958487	20.908413732035946	20.79809489523254	20.95797726741139	20.0	20.47825880842057	19.78513010056467	20.0	20.060837888632843	19.972667035541768
2018-01-04 21:10:00	20.561234090070972	20.468563594866538	20.60286866038021	20.0	20.227603426578153	19.897743388059094	20.0	20.196168913452002	19.911866140333153	20.0	20.218439784303097	19.901860386762376	20.850701648671166	20.744275639393763	20.898516232549415	20.0	20.477363197821404	19.785532476341103	20.0	20.125254540783022	19.94372622080763
2018-01-04 21:20:00	20.494814163018578	20.40608132358393	20.534679641605155	20.0	20.23061285374153	19.896391326579895	20.0	20.206996708696636	19.907001478701506	20.0	20.223291614893014	19.89968057881618	20.794054654935227	20.691501026824973	20.840129473361575	20.0	20.476772155769126	19.785798016973285	20.0	20.16098392638435	19.927673888146167
2018-01-04 21:30:00	20.429628264677802	20.344816649056728	20.46773203401481	20.0	20.232589755614804	19.89550315327451	20.0	20.214103678787424	19.903808492138978	20.0	20.22647941508007	19.89824837873214	20.738469306557157	20.639765563776983	20.782814466356946	20.0	20.476381164338658	19.785973679789873	20.0	20.180797898944437	19.918771958445255
2018-01-04 21:40:00	20.36559417718989	20.28458835936949	20.40198809534109	20.0	20.233888397750427	19.894919705358504	20.0	20.218768445269692	19.90171272748752	20.0	20.22857390609098	19.897307375524342	20.683937584267895	20.589061381276498	20.726563124742295	20.0	20.476122513188397	19.786089885379123	20.0	20.19178587599795	19.91383533107339
2018-01-04 21:50:00	20.30274332866786	20.22551548665384	20.337439895369812	20.0	20.23474148580352	19.894536433914364	20.0	20.221830234745248	19.900337140911557	20.0	20.229950056506265	19.89668910504791	20.63045159246867	20.539380821562194	20.67136744606433	20.0	20.475951408625143	19.78616675844378	20.0	20.197879335512585	19.91109768984217
2018-01-04 22:00:00	20.237671638678332	20.16223854251961	20.271561870285872	20.0	20.237962127925503	19.89308947875811	20.0	20.226546575091973	19.89821820539346	20.0	20.233507541440723	19.895090814715036	20.575033591391183	20.485661255031584	20.615186380190423	20.0	20.477650689927493	19.785403313220986	20.0	20.203706748698156	19.90847957667184
2018-01-04 22:10:00	20.174432852228197	20.100257432326128	20.207758040879853	20.0	20.238193047792347	19.89298573215127	20.0	20.227684711820963	19.897706868602178	20.0	20.233956534783456	19.8948890930683	20.52101011620724	20.432780557944284	20.560649482963058	20.0	20.478577175796822	19.78498706594636	20.0	20.205361208095567	19.907736268826625
2018-01-04 22:20:00	20.11173918584502	20.038811645611084	20.144503732906646	20.0	20.238347435485043	19.892916369564695	20.0	20.228434647202278	19.897369941112014	20.0	20.23425425510097	19.89475533466478	20.46739246609192	20.380297808339083	20.506521950009855	20.0	20.47919027986055	19.784711613395988	20.0	20.206280608356035	19.907323204941488
2018-01-04 22:30:00	20.049587558206316	19.977897073290613	20.081796326791636	20.0	20.23844885009893	19.892870806477298	20.0	20.228926874231714	19.897148795635026	20.0	20.23444986336261	19.894667452692158	20.414178565361368	20.32821027226739	20.452802001389095	20.0	20.479595864153364	19.784529394365883	20.0	20.206790465880026	19.907094138517664
2018-01-04 22:40:00	20.0	19.94574725188206	20.02437442306748	20.0	20.23851547014717	19.892840875730986	20.0	20.229249954829463	19.89700364348241	20.0	20.234578384514855	19.894609711304916	20.361365375240652	20.276514975897715	20.399486569148348	20.0	20.479864168864246	19.78440885166969	20.0	20.20707321093206	19.906967108131973
2018-01-04 22:50:00	20.0	20.023816688008104	19.98929974886592	20.0	20.238559233370772	19.89282121399284	20.0	20.229462013624097	19.896908370690618	20.0	20.234662827194914	19.89457177328924	20.308949877198145	20.225208959158234	20.346572608491442	20.0	20.48004165950944	19.784329109495758	20.0	20.207230009174577	19.906896662544757
2018-01-04 23:00:00	20.0	20.067126148301433	19.969841875400803	20.0	20.230390968449523	19.896491014174853	20.0	20.221252759341873	19.90059658638263	20.0	20.226541035875897	19.89822069402677	20.26590488274923	20.18944954773925	20.30025438108705	20.0	20.474698162685566	19.78672981096735	20.0	20.19989383004175	19.910192627082697
2018-01-04 23:10:00	20.0	20.10342937294508	19.95353173099569	20.0	20.232299233680198	19.89563367762194	20.0	20.22346772695635	19.899601456005115	20.0	20.228483669228396	19.897347916723476	20.20821262881039	20.122611557732576	20.246671081033757	20.0	20.471899275470648	19.787987282034926	20.0	20.20098936404982	19.909700430644286
2018-01-04 23:20:00	20.0	20.12606899552299	19.94336030635924	20.0	20.2323075436278	19.89562994416722	20.0	20.223655610591518	19.89951704451685	20.0	20.22851625660525	19.897333276017932	20.14941015756666	20.05468430097856	20.191968151106238	20.0	20.46916040710386	19.78921778811276	20.0	20.19984952766057	19.910212531051048
2018-01-04 23:30:00	20.0	20.139729288527707	19.93722307327016	20.0	20.231079938274117	19.89618147700728	20.0	20.22252613657328	19.900024489365627	20.0	20.227306143737877	19.897876949914867	20.0895005155617	19.985673290836083	20.136147529568863	20.0	20.466462961344764	19.790429684033512	20.0	20.197478412926323	19.91127781448238
2018-01-04 23:40:00	20.0	20.14748069581729	19.93374055695165	20.0	20.229040434231226	19.897097775925104	20.0	20.220531976956295	19.900920416150065	20.0	20.225279516777785	19.898787463476648	20.028492071878546	19.915586760559304	20.07921764652922	20.0	20.46379291605051	19.791629269600495	20.0	20.194424474776643	19.912649873651077
2018-01-04 23:50:00	20.0	20.15134374519834	19.932004984041328	20.0	20.226467587550015	19.898253692549993	20.0	20.217970267549482	19.902071329071976	20.0	20.222716412950025	19.899939002877524	20.0	19.926197671051188	20.03315756807845	20.0	20.46114099682198	19.79282071157273	20.0	20.19099187175511	19.91419205761727
2018-01-05 00:00:00	20.0	20.16606504130572	19.925391068398877	20.0	20.23716964203103	19.893445523145477	20.0	20.22891164230691	19.89715563896356	20.0	20.233393005331553	19.895142272966982	20.0	20.002291013395837	19.998970704126506	20.0	20.467598629947492	19.789919456110546	20.0	20.199707958883106	19.910276134414836
2018-01-05 00:10:00	20.0	20.16241220583939	19.927032197376505	20.0	20.23174586728725	19.895882291508627	20.0	20.223138293314285	19.899749462424023	20.0	20.227942086449048	19.897591236522892	20.0	20.039877219758424	19.982084147644766	20.0	20.46972148201728	19.78896571097774	20.0	20.194357619551642	19.91267991005651
2018-01-05 00:20:00	20.0	20.160026187958458	19.928104176424462	20.0	20.228200752610388	19.897475024189536	20.0	20.219368075559682	19.901443328371737	20.0	20.224378584014328	19.899192230370375	20.0	20.06449150902395	19.971025553916775	20.0	20.47112807935558	19.78833376144894	20.0	20.191402872732287	19.914007405004334
2018-01-05 00:30:00	20.0	20.158456039473638	19.928809605453875	20.0	20.22587191418615	19.89852131391637	20.0	20.216893408366104	19.902555135371756	20.0	20.22203721858192	19.90024414817334	20.0	20.08060240433147	19.963787325590207	20.0	20.472058578099016	19.787915711288843	20.0	20.189764282560688	19.91474358319737
2018-01-05 00:40:00	20.0	20.157422799458764	19.929273814735918	20.0	20.224342082433306	19.899208629631413	20.0	20.21526912364415	19.90328488647872	20.0	20.220498863647112	19.900935293144048	20.0	20.091147545874712	19.959049653302664	20.0	20.472674127504785	19.787639160106544	20.0	20.188855591076727	19.915151835893067
2018-01-05 00:50:00	20.0	20.15674287334277	19.92957928878803	20.0	20.223337124243287	19.899660132586348	20.0	20.2142030001131	19.903763869514407	20.0	20.219488113283255	19.901389398379987	20.0	20.09804970791455	19.955948681951433	20.0	20.473081329633803	19.787456214222498	20.0	20.188351669935436	19.915378235246397
