date	grid_prod_4	CI3_app	CI3_light	heat_pump_4__elec_cons
2025-01-15 11:00:00	5.83884	5.63	0.20884	0.0
2025-01-15 11:10:00	5.62164	5.464	0.1576399999999999	0.0
2025-01-15 11:20:00	5.43204	5.28	0.1520399999999999	0.0
2025-01-15 11:30:00	7.07404	6.95	0.12404	0.0
2025-01-15 11:40:00	6.02444	5.867	0.15744	0.0
2025-01-15 11:50:00	6.81864	6.675	0.14364	0.0
2025-01-15 12:00:00	5.8184	5.698	0.1204	0.0
2025-01-15 12:10:00	6.696819604219603	5.662	0.17136	0.8634596042196034
2025-01-15 12:20:00	7.27438	7.055	0.21938	0.0
2025-01-15 12:30:00	9.72268	9.532	0.19068	0.0
2025-01-15 12:40:00	8.9484	8.737	0.2114	0.0
2025-01-15 12:50:00	9.6364	9.383	0.2534	0.0
2025-01-15 13:00:00	10.31354	10.018	0.29554	0.0
2025-01-15 13:10:00	11.44954	11.196	0.25354	0.0
2025-01-15 13:20:00	10.8838	10.727	0.1568	0.0
2025-01-15 13:30:00	12.24834	12.111	0.13734	0.0
2025-01-15 13:40:00	7.02608	6.911	0.1150799999999999	0.0
2025-01-15 13:50:00	5.6616	5.579	0.0825999999999999	0.0
2025-01-15 14:00:00	6.0712	6.004	0.0671999999999999	0.0
2025-01-15 14:10:00	5.0965	4.981	0.1155	0.0
2025-01-15 14:20:00	4.92934	4.806	0.12334	0.0
2025-01-15 14:30:00	6.44904	6.346	0.1030399999999999	0.0
2025-01-15 14:40:00	5.98474	5.867	0.1177399999999999	0.0
2025-01-15 14:50:00	5.30054	5.236	0.0645399999999999	0.0
2025-01-15 15:00:00	7.54354	7.451	0.09254	0.0
2025-01-15 15:10:00	9.00524	8.905	0.10024	0.0
2025-01-15 15:20:00	10.62824	10.542	0.08624	0.0
2025-01-15 15:30:00	10.92554	10.847	0.07854	0.0
2025-01-15 15:40:00	6.81254	6.734	0.07854	0.0
2025-01-15 15:50:00	9.84564	9.716	0.1296399999999999	0.0
2025-01-15 16:00:00	12.9275	12.84	0.0875	0.0
2025-01-15 16:10:00	12.0696	12.015	0.0546	0.0
2025-01-15 16:20:00	14.4822	14.422	0.0602	0.0
2025-01-15 16:30:00	8.15628	8.107	0.04928	0.0
2025-01-15 16:40:00	10.68958	10.62	0.06958	0.0
2025-01-15 16:50:00	8.0951	8.023	0.0721	0.0
2025-01-15 17:00:00	10.45244	10.397	0.0554399999999999	0.0
2025-01-15 17:10:00	9.84026	9.776	0.06426	0.0
2025-01-15 17:20:00	6.3266035746180025	5.443	0.0547399999999999	0.8288635746180022
2025-01-15 17:30:00	9.517809863856337	6.846	0.0680399999999999	2.6037698638563374
2025-01-15 17:40:00	11.26308591000543	7.036	0.07154	4.155545910005428
2025-01-15 17:50:00	13.815510795895248	9.977	0.0470399999999999	3.7914707958952487
2025-01-15 18:00:00	12.686118803858157	9.634	0.0294	3.022718803858158
2025-01-15 18:10:00	12.701918740286755	8.071	0.0572599999999999	4.573658740286756
2025-01-15 18:20:00	15.07678255037191	13.096	0.0516599999999999	1.9291225503719092
2025-01-15 18:30:00	14.019378207237034	12.95	0.08722	0.9821582072370352
2025-01-15 18:40:00	15.052971618880491	9.979	0.12936	4.944611618880493
2025-01-15 18:50:00	13.479859838207862	6.81	0.12922	6.540639838207863
2025-01-15 19:00:00	13.267167705460041	9.484	0.15092	3.632247705460043
2025-01-15 19:10:00	13.243349904902395	9.634	0.1488199999999999	3.460529904902396
2025-01-15 19:20:00	14.081871237778849	6.852	0.15652	7.073351237778849
2025-01-15 19:30:00	12.826964629898793	6.528	0.17682	6.122144629898794
2025-01-15 19:40:00	14.375732317919919	6.7	0.17472	7.50101231791992
2025-01-15 19:50:00	13.0952427830483	6.554	0.18886	6.3523827830483
2025-01-15 20:00:00	12.585501347903717	6.878	0.13076	5.576741347903718
2025-01-15 20:10:00	12.273949085451719	6.992	0.1783599999999999	5.10358908545172
2025-01-15 20:20:00	11.554321820974057	6.456	0.19782	4.900501820974058
2025-01-15 20:30:00	11.681116261674559	7.091	0.20468	4.385436261674559
2025-01-15 20:40:00	11.551541788736657	7.027	0.25004	4.274501788736657
2025-01-15 20:50:00	12.699781762222841	7.631	0.24458	4.824201762222841
2025-01-15 21:00:00	13.069852031550436	8.593	0.16044	4.3164120315504375
2025-01-15 21:10:00	12.377279532876452	7.853	0.12096	4.403319532876452
2025-01-15 21:20:00	12.948913390914115	9.051	0.1092	3.7887133909141157
2025-01-15 21:30:00	14.584642416598074	11.734	0.1044399999999999	2.7462024165980736
2025-01-15 21:40:00	12.207936363116527	6.47	0.12874	5.609196363116528
2025-01-15 21:50:00	11.195821528353438	5.731	0.14414	5.320681528353438
2025-01-15 22:00:00	8.495781528353437	8.048	0.1671	0.2806815283534377
2025-01-15 22:10:00	6.42142	6.256	0.16542	0.0
2025-01-15 22:20:00	7.3313	7.181	0.1503	0.0
2025-01-15 22:30:00	6.9128	6.78	0.1328	0.0
2025-01-15 22:40:00	7.6549	7.527	0.1279	0.0
2025-01-15 22:50:00	6.54186	6.465	0.07686	0.0
2025-01-15 23:00:00	6.26762	6.12	0.14762	0.0
2025-01-15 23:10:00	6.75924	6.586	0.1732399999999999	0.0
2025-01-15 23:20:00	6.61754	6.462	0.1555399999999999	0.0
2025-01-15 23:30:00	9.82474	9.627	0.19774	0.0
2025-01-15 23:40:00	6.59354	6.407	0.1865399999999999	0.0
2025-01-15 23:50:00	6.00154	5.85	0.15154	0.0
2025-01-16 00:00:00	5.16558	5.002	0.1635799999999999	0.0
2025-01-16 00:10:00	5.1449	4.955	0.1899	0.0
2025-01-16 00:20:00	4.96418	4.671	0.29318	0.0
2025-01-16 00:30:00	5.4711	5.242	0.2291	0.0
2025-01-16 00:40:00	4.7286	4.524	0.2046	0.0
2025-01-16 00:50:00	3.6127	3.469	0.1437	0.0
2025-01-16 01:00:00	4.496	4.482	0.014	0.0
2025-01-16 01:10:00	5.407	5.393	0.014	0.0
2025-01-16 01:20:00	5.787	5.773	0.014	0.0
2025-01-16 01:30:00	4.653	4.653	0.0	0.0
2025-01-16 01:40:00	4.63802	4.618	0.02002	0.0
2025-01-16 01:50:00	5.862607792803855	4.8	0.02002	1.0425877928038545
2025-01-16 02:00:00	6.431275801013781	4.377	0.0	2.054275801013781
2025-01-16 02:10:00	6.59113041478886	3.901	0.0	2.69013041478886
2025-01-16 02:20:00	6.746340232438873	3.708	0.0	3.0383402324388724
2025-01-16 02:30:00	8.52660543907296	6.004	0.0	2.5226054390729598
2025-01-16 02:40:00	8.442871811862629	5.593	0.0	2.849871811862629
2025-01-16 02:50:00	7.786154848826036	4.513	0.0	3.273154848826036
2025-01-16 03:00:00	6.710677327268222	3.458	0.0	3.2526773272682217
2025-01-16 03:10:00	7.130120732405559	4.09	0.0	3.0401207324055592
2025-01-16 03:20:00	7.068897905009017	4.003	0.0	3.0658979050090167
2025-01-16 03:30:00	7.53529009134085	4.606	0.0	2.9292900913408504
2025-01-16 03:40:00	7.324758495565488	4.196	0.0	3.1287584955654886
2025-01-16 03:50:00	7.401745981918008	4.27	0.0	3.131745981918009
2025-01-16 04:00:00	8.136582645693986	5.425	0.0	2.7115826456939867
2025-01-16 04:10:00	7.996214619400507	5.158	0.0	2.8382146194005067
2025-01-16 04:20:00	7.761666450642911	4.8	0.0	2.9616664506429116
2025-01-16 04:30:00	6.977432515500535	3.629	0.0	3.3484325155005346
2025-01-16 04:40:00	7.2393059218808355	4.118	0.0	3.121305921880835
2025-01-16 04:50:00	7.487468236656418	4.502	0.0	2.9854682366564185
2025-01-16 05:00:00	7.5208828691513485	4.769	0.0	2.7518828691513484
2025-01-16 05:10:00	7.067914773747823	4.065	0.0	3.002914773747823
2025-01-16 05:20:00	7.013048695935624	3.986	0.0083999999999999	3.018648695935624
2025-01-16 05:30:00	7.682387781971746	5.031	0.0083999999999999	2.642987781971747
2025-01-16 05:40:00	7.724925900421184	5.027	0.0161	2.6818259004211837
2025-01-16 05:50:00	7.811471723311945	5.085	0.0133	2.7131717233119446
2025-01-16 06:00:00	6.923427966469092	3.725	0.0217	3.176727966469091
2025-01-16 06:10:00	11.463516503269435	4.442	0.0357	6.985816503269437
2025-01-16 06:20:00	12.826402832726103	4.663	0.0371	8.126302832726102
2025-01-16 06:30:00	13.391274761068274	4.329	0.04242	9.019854761068274
2025-01-16 06:40:00	13.699340082299841	4.326	0.0294	9.343940082299842
2025-01-16 06:50:00	15.055301456431632	5.005	0.0238	10.026501456431632
2025-01-16 07:00:00	15.692214433378762	5.691	0.0392	9.962014433378762
2025-01-16 07:10:00	16.6656	6.545	0.0406	10.08
2025-01-16 07:20:00	19.114800000000002	8.983	0.0518	10.08
2025-01-16 07:30:00	19.240250162587664	10.344	0.0616	8.834650162587662
2025-01-16 07:40:00	18.33121118912944	8.279	0.07168	9.980531189129438
2025-01-16 07:50:00	13.718269976379746	8.054	0.07462	5.5896499763797465
2025-01-16 08:00:00	10.917989976379745	10.287	0.08134	0.5496499763797459
2025-01-16 08:10:00	9.58752	9.452	0.1355199999999999	0.0
2025-01-16 08:20:00	6.63842	6.477	0.1614199999999999	0.0
2025-01-16 08:30:00	9.45634	9.347	0.10934	0.0
2025-01-16 08:40:00	9.26166	9.133	0.12866	0.0
2025-01-16 08:50:00	6.98386	6.893	0.09086	0.0
2025-01-16 09:00:00	5.15416	5.064	0.0901599999999999	0.0
2025-01-16 09:10:00	5.38586	5.295	0.09086	0.0
2025-01-16 09:20:00	6.9496	6.86	0.0896	0.0
2025-01-16 09:30:00	7.7509	7.613	0.1379	0.0
2025-01-16 09:40:00	7.177391463307502	5.732	0.0861	1.3592914633075015
2025-01-16 09:50:00	8.693944222307739	7.476	0.0917	1.126244222307738
2025-01-16 10:00:00	8.0103	7.997	0.0133	0.0
2025-01-16 10:10:00	6.8422	6.733	0.1092	0.0
2025-01-16 10:20:00	6.25062	6.054	0.19662	0.0
2025-01-16 10:30:00	5.40732	5.182	0.22532	0.0
2025-01-16 10:40:00	8.2112	8.032	0.1792	0.0
2025-01-16 10:50:00	7.87978	7.687	0.19278	0.0
2025-01-16 11:00:00	7.9715	7.786	0.1855	0.0
2025-01-16 11:10:00	6.51684	6.376	0.14084	0.0
2025-01-16 11:20:00	7.38704	7.263	0.12404	0.0
2025-01-16 11:30:00	7.80758	7.696	0.1115799999999999	0.0
2025-01-16 11:40:00	5.99438	5.873	0.12138	0.0
2025-01-16 11:50:00	8.32048	8.19	0.1304799999999999	0.0
2025-01-16 12:00:00	8.05958	7.948	0.1115799999999999	0.0
2025-01-16 12:10:00	8.2269	8.117	0.1098999999999999	0.0
2025-01-16 12:20:00	5.6711	5.578	0.0930999999999999	0.0
2025-01-16 12:30:00	5.4689	5.373	0.0959	0.0
2025-01-16 12:40:00	5.16646	5.042	0.1244599999999999	0.0
2025-01-16 12:50:00	6.00506	5.875	0.13006	0.0
2025-01-16 13:00:00	8.92906	8.799	0.13006	0.0
2025-01-16 13:10:00	6.77936	6.293	0.48636	0.0
2025-01-16 13:20:00	7.18856	6.729	0.45956	0.0
2025-01-16 13:30:00	7.2449	6.694	0.5509	0.0
2025-01-16 13:40:00	9.5184	8.862	0.6563999999999999	0.0
2025-01-16 13:50:00	11.9709	11.234	0.7369	0.0
2025-01-16 14:00:00	9.96456	9.169	0.7955599999999999	0.0
2025-01-16 14:10:00	7.07554	6.181	0.8945399999999999	0.0
2025-01-16 14:20:00	7.74654	6.901	0.84554	0.0
2025-01-16 14:30:00	8.09696	7.15	0.94696	0.0
2025-01-16 14:40:00	8.90166	7.823	1.0786600000000002	0.0
2025-01-16 14:50:00	10.9522	10.08	0.8722000000000001	0.0
2025-01-16 15:00:00	12.18842	11.208	0.98042	0.0
2025-01-16 15:10:00	12.78666	11.86	0.92666	0.0
2025-01-16 15:20:00	10.15668	9.252	0.90468	0.0
2025-01-16 15:30:00	7.69106	6.627	1.0640599999999996	0.0
2025-01-16 15:40:00	6.97892	6.041	0.93792	0.0
2025-01-16 15:50:00	8.01784	7.097	0.92084	0.0
2025-01-16 16:00:00	8.3295	7.343	0.9865	0.0
2025-01-16 16:10:00	10.98824	9.975	1.01324	0.0
2025-01-16 16:20:00	10.63098	9.521	1.1099800000000002	0.0
2025-01-16 16:30:00	9.85338	8.763	1.09038	0.0
2025-01-16 16:40:00	12.55208	11.356	1.19608	0.0
2025-01-16 16:50:00	9.89324	8.612	1.28124	0.0
2025-01-16 17:00:00	9.667639687463756	8.205	1.2495	0.2131396874637569
2025-01-16 17:10:00	8.953398305983976	6.621	1.2661	1.0662983059839755
2025-01-16 17:20:00	8.24068	6.897	1.3436799999999998	0.0
2025-01-16 17:30:00	9.870845376240151	7.761	1.28054	0.8293053762401513
2025-01-16 17:40:00	12.790960590096885	7.495	1.2187999999999994	4.077160590096885
2025-01-16 17:50:00	11.67185051537967	8.421	1.2693800000000002	1.9814705153796712
2025-01-16 18:00:00	12.663573477902053	10.005	1.3616399999999995	1.2969334779020532
2025-01-16 18:10:00	14.507329333646267	9.316	1.42894	3.762389333646267
2025-01-16 18:20:00	15.164492416802076	9.982	1.26374	3.918752416802077
2025-01-16 18:30:00	18.371207166967235	14.432	1.24722	2.6919871669672353
2025-01-16 18:40:00	12.417569917097165	6.472	1.3376599999999996	4.607909917097165
2025-01-16 18:50:00	12.912191356069762	6.575	1.4161399999999995	4.921051356069763
2025-01-16 19:00:00	13.743637440257151	8.213	1.3456800000000002	4.184957440257151
2025-01-16 19:10:00	14.217462860321952	8.612	1.32182	4.28364286032195
2025-01-16 19:20:00	13.042035088554348	7.907	1.30292	3.832115088554348
2025-01-16 19:30:00	14.329887968556655	10.449	1.28778	2.5931079685566556
2025-01-16 19:40:00	14.645748355003317	11.259	1.2455999999999998	2.1411483550033164
2025-01-16 19:50:00	14.360384552713175	11.024	1.31014	2.0262445527131745
2025-01-16 20:00:00	14.011119467132536	10.71	1.36872	1.932399467132536
2025-01-16 20:10:00	11.481561742736774	7.046	1.3709399999999998	3.0646217427367737
2025-01-16 20:20:00	11.27046	9.841	1.4294599999999995	0.0
2025-01-16 20:30:00	9.12638	7.628	1.49838	0.0
2025-01-16 20:40:00	9.38114	7.918	1.4631399999999997	0.0
2025-01-16 20:50:00	9.33064	7.836	1.4946400000000004	0.0
2025-01-16 21:00:00	10.864	9.46	1.404	0.0
2025-01-16 21:10:00	10.82628	9.368	1.45828	0.0
2025-01-16 21:20:00	8.12232	6.477	1.6453199999999997	0.0
2025-01-16 21:30:00	8.33526	6.783	1.55226	0.0
2025-01-16 21:40:00	7.91606	6.354	1.56206	0.0
2025-01-16 21:50:00	7.46864	5.841	1.6276400000000002	0.0
2025-01-16 22:00:00	10.83742	9.234	1.6034199999999998	0.0
2025-01-16 22:10:00	9.20826	7.551	1.65726	0.0
2025-01-16 22:20:00	9.22752	7.629	1.5985199999999995	0.0
2025-01-16 22:30:00	6.31034	4.811	1.49934	0.0
2025-01-16 22:40:00	7.1384	5.719	1.4194	0.0
2025-01-16 22:50:00	7.33514	6.058	1.2771400000000004	0.0
2025-01-16 23:00:00	6.2243	5.34	0.8843	0.0
2025-01-16 23:10:00	5.17316	4.359	0.8141599999999999	0.0
2025-01-16 23:20:00	5.1203	4.6	0.5203	0.0
2025-01-16 23:30:00	6.91654	6.415	0.50154	0.0
2025-01-16 23:40:00	6.45832	5.981	0.4773200000000001	0.0
2025-01-16 23:50:00	5.3891	5.128	0.2611	0.0
2025-01-17 00:00:00	4.15678	3.95	0.20678	0.0
2025-01-17 00:10:00	4.34858	4.167	0.18158	0.0
2025-01-17 00:20:00	5.34938	5.158	0.19138	0.0
2025-01-17 00:30:00	5.3173	5.143	0.1743	0.0
2025-01-17 00:40:00	5.0155	4.844	0.1715	0.0
2025-01-17 00:50:00	5.1377	4.997	0.1407	0.0
2025-01-17 01:00:00	5.21712	5.104	0.11312	0.0
2025-01-17 01:10:00	4.69428	4.617	0.07728	0.0
2025-01-17 01:20:00	4.7712	4.69	0.0812	0.0
2025-01-17 01:30:00	3.8015	3.714	0.0875	0.0
2025-01-17 01:40:00	4.7433	4.646	0.0973	0.0
2025-01-17 01:50:00	5.2127	5.093	0.1197	0.0
2025-01-17 02:00:00	5.7903	5.735	0.0552999999999999	0.0
2025-01-17 02:10:00	4.3983	4.329	0.0693	0.0
2025-01-17 02:20:00	4.971994298716972	4.006	0.0693	0.8966942987169708
2025-01-17 02:30:00	5.767371843685585	4.313	0.0805	1.3738718436855846
2025-01-17 02:40:00	5.908560275086325	4.009	0.0	1.899560275086325
2025-01-17 02:50:00	6.542856937989242	4.505	0.0	2.0378569379892424
2025-01-17 03:00:00	6.684276572218774	4.249	0.0	2.4352765722187746
2025-01-17 03:10:00	7.563160121467735	5.364	0.0	2.1991601214677354
2025-01-17 03:20:00	7.833272109098176	5.596	0.0	2.2372721090981758
2025-01-17 03:30:00	7.432522447772389	4.915	0.0	2.5175224477723885
2025-01-17 03:40:00	6.98799209104248	4.196	0.0	2.7919920910424807
2025-01-17 03:50:00	6.184183536496222	3.072	0.0	3.1121835364962216
2025-01-17 04:00:00	7.0082659335472	4.243	0.0	2.7652659335472
2025-01-17 04:10:00	8.08864645486346	5.719	0.0	2.3696464548634593
2025-01-17 04:20:00	7.844691611208427	5.295	0.0	2.5496916112084267
2025-01-17 04:30:00	6.70640161384351	3.604	0.0	3.1024016138435098
2025-01-17 04:40:00	7.1976738410441605	4.416	0.0	2.78167384104416
2025-01-17 04:50:00	7.489407282946072	4.789	0.05362	2.6467872829460717
2025-01-17 05:00:00	7.315982055196402	4.389	0.02842	2.898562055196402
2025-01-17 05:10:00	6.85546902082022	3.654	0.07042	3.1310490208202193
2025-01-17 05:20:00	7.078528951327437	3.976	0.08022	3.0223089513274375
2025-01-17 05:30:00	8.019674162330753	5.36	0.0816199999999999	2.5780541623307536
2025-01-17 05:40:00	7.753593943562612	4.892	0.10654	2.755053943562611
2025-01-17 05:50:00	7.6925721834965906	4.694	0.19474	2.80383218349659
2025-01-17 06:00:00	9.23344	3.952	0.24144	5.04
2025-01-17 06:10:00	15.01522	4.676	0.25922	10.08
2025-01-17 06:20:00	15.38678	4.928	0.3787799999999999	10.08
2025-01-17 06:30:00	16.61184	6.072	0.4598399999999999	10.08
2025-01-17 06:40:00	17.736452314677948	7.038	0.66746	10.030992314677945
2025-01-17 06:50:00	14.9206	4.194	0.6466	10.08
2025-01-17 07:00:00	18.770876535699514	10.468	0.75398	7.548896535699516
2025-01-17 07:10:00	20.69525887613011	10.834	0.9014	8.959858876130111
2025-01-17 07:20:00	14.09180524444958	5.995	0.77056	7.32624524444958
2025-01-17 07:30:00	14.004511011404887	7.333	0.83482	5.836691011404887
2025-01-17 07:40:00	15.590778678169299	8.592	1.03516	5.963618678169299
2025-01-17 07:50:00	8.903518678169299	6.757	1.2229	0.9236186781692987
2025-01-17 08:00:00	8.34638	7.105	1.2413799999999997	0.0
2025-01-17 08:10:00	7.38584	6.272	1.11384	0.0
2025-01-17 08:20:00	5.26646	4.115	1.15146	0.0
2025-01-17 08:30:00	8.87464	7.72	1.15464	0.0
2025-01-17 08:40:00	10.19224	9.389	0.8032399999999998	0.0
2025-01-17 08:50:00	9.76208	8.932	0.8300799999999999	0.0
2025-01-17 09:00:00	6.00608	5.099	0.90708	0.0
2025-01-17 09:10:00	6.81816	5.813	1.00516	0.0
2025-01-17 09:20:00	10.84468	9.977	0.8676800000000001	0.0
2025-01-17 09:30:00	9.98958	9.235	0.7545799999999999	0.0
2025-01-17 09:40:00	6.02382	5.253	0.7708200000000001	0.0
2025-01-17 09:50:00	6.60023265954969	5.179	0.7768999999999999	0.6443326595496902
2025-01-17 10:00:00	8.58354	7.957	0.62654	0.0
2025-01-17 10:10:00	6.31534	5.688	0.6273399999999999	0.0
2025-01-17 10:20:00	6.33194	5.647	0.68494	0.0
2025-01-17 10:30:00	5.62262	5.009	0.61362	0.0
2025-01-17 10:40:00	6.83834	6.281	0.5573400000000001	0.0
2025-01-17 10:50:00	6.45326	5.822	0.63126	0.0
2025-01-17 11:00:00	5.82594	5.151	0.67494	0.0
2025-01-17 11:10:00	5.778	5.054	0.724	0.0
2025-01-17 11:20:00	8.36934	7.627	0.7423399999999999	0.0
2025-01-17 11:30:00	8.33762	7.588	0.7496199999999998	0.0
2025-01-17 11:40:00	8.84622	8.042	0.80422	0.0
2025-01-17 11:50:00	10.1034	9.231	0.8723999999999998	0.0
2025-01-17 12:00:00	8.78026	8.006	0.77426	0.0
2025-01-17 12:10:00	9.37564	8.606	0.7696399999999999	0.0
2025-01-17 12:20:00	11.25444	10.506	0.7484399999999997	0.0
2025-01-17 12:30:00	8.49648	7.634	0.8624799999999999	0.0
2025-01-17 12:40:00	7.64064	6.811	0.8296399999999997	0.0
2025-01-17 12:50:00	5.78586	5.039	0.7468599999999999	0.0
2025-01-17 13:00:00	7.4628	6.629	0.8338000000000001	0.0
2025-01-17 13:10:00	6.99254	6.086	0.90654	0.0
2025-01-17 13:20:00	6.66582	5.738	0.92782	0.0
2025-01-17 13:30:00	5.58348	4.716	0.8674799999999999	0.0
2025-01-17 13:40:00	8.59104	7.791	0.8000399999999999	0.0
2025-01-17 13:50:00	8.38994	7.459	0.93094	0.0
2025-01-17 14:00:00	7.35136	6.637	0.7143599999999999	0.0
2025-01-17 14:10:00	6.22418	5.543	0.6811799999999998	0.0
2025-01-17 14:20:00	5.1527	4.493	0.6597	0.0
2025-01-17 14:30:00	5.36502	4.851	0.5140200000000001	0.0
2025-01-17 14:40:00	5.36742	4.859	0.50842	0.0
2025-01-17 14:50:00	10.4945	9.871	0.6235	0.0
2025-01-17 15:00:00	9.66752	8.933	0.7345200000000001	0.0
2025-01-17 15:10:00	7.70664	6.95	0.7566400000000001	0.0
2025-01-17 15:20:00	10.18474	9.37	0.81474	0.0
2025-01-17 15:30:00	8.11594	7.157	0.95894	0.0
2025-01-17 15:40:00	8.92576	7.937	0.98876	0.0
2025-01-17 15:50:00	6.98812	5.968	1.02012	0.0
2025-01-17 16:00:00	10.09516	9.21	0.8851599999999998	0.0
2025-01-17 16:10:00	10.41604	9.406	1.0100399999999998	0.0
2025-01-17 16:20:00	11.20024	10.147	1.0532399999999995	0.0
2025-01-17 16:30:00	12.25414	11.097	1.15714	0.0
2025-01-17 16:40:00	11.98966	10.828	1.1616599999999997	0.0
2025-01-17 16:50:00	12.402	11.194	1.2079999999999995	0.0
2025-01-17 17:00:00	11.19112	9.86	1.33112	0.0
2025-01-17 17:10:00	11.01048	9.732	1.2784799999999998	0.0
2025-01-17 17:20:00	12.1103	10.816	1.2942999999999996	0.0
2025-01-17 17:30:00	11.73746	10.391	1.3464599999999998	0.0
2025-01-17 17:40:00	11.66938	10.357	1.3123799999999997	0.0
2025-01-17 17:50:00	12.79672	11.389	1.40772	0.0
2025-01-17 18:00:00	11.470571170890265	6.357	1.5027	3.6108711708902654
2025-01-17 18:10:00	15.336564378899947	11.198	1.6545600000000005	2.4840043788999466
2025-01-17 18:20:00	17.285620144818672	13.072	1.647	2.566620144818673
2025-01-17 18:30:00	15.749233109802294	13.403	1.5568	0.7894331098022951
2025-01-17 18:40:00	14.575380095364421	11.655	1.5636000000000003	1.3567800953644218
2025-01-17 18:50:00	11.570458312269118	7.121	1.7887000000000004	2.6607583122691167
2025-01-17 19:00:00	8.82435421962893	6.601	1.81542	0.40793421962892906
2025-01-17 19:10:00	13.934247712091427	11.431	1.7555000000000005	0.7477477120914271
2025-01-17 19:20:00	17.885426559987735	13.898	1.93296	2.0544665599877354
2025-01-17 19:30:00	14.789559181068665	11.931	1.9506	0.9079591810686637
2025-01-17 19:40:00	17.78782	15.922	1.86582	0.0
2025-01-17 19:50:00	15.851281947179196	13.782	1.9257400000000005	0.14354194717919674
2025-01-17 20:00:00	16.40932791546533	12.525	1.92574	1.958587915465329
2025-01-17 20:10:00	13.568111468615372	10.398	1.91608	1.254031468615371
2025-01-17 20:20:00	14.941369520518624	10.818	1.89088	2.232489520518624
2025-01-17 20:30:00	15.14665344873648	11.514	1.93644	1.696213448736479
2025-01-17 20:40:00	12.220617896854536	7.393	1.96654	2.8610778968545363
2025-01-17 20:50:00	14.812364823304717	11.639	1.90382	1.2695448233047175
2025-01-17 21:00:00	16.46797559963073	11.212	1.86784	3.38813559963073
2025-01-17 21:10:00	12.575745866977563	9.643	1.8802999999999996	1.052445866977563
2025-01-17 21:20:00	11.87816	10.113	1.76516	0.0
2025-01-17 21:30:00	12.2064	10.519	1.6874	0.0
2025-01-17 21:40:00	11.41914	9.775	1.6441400000000002	0.0
2025-01-17 21:50:00	12.8123	11.232	1.5803	0.0
2025-01-17 22:00:00	12.55086	10.991	1.5598599999999996	0.0
2025-01-17 22:10:00	12.511	11.06	1.451	0.0
2025-01-17 22:20:00	12.75168	11.313	1.43868	0.0
2025-01-17 22:30:00	9.48496	8.128	1.3569600000000004	0.0
2025-01-17 22:40:00	11.6189	10.28	1.3389000000000002	0.0
2025-01-17 22:50:00	9.41398	8.188	1.2259800000000003	0.0
2025-01-17 23:00:00	10.55282	9.571	0.9818199999999998	0.0
2025-01-17 23:10:00	7.5277	6.659	0.8686999999999999	0.0
2025-01-17 23:20:00	6.59876	5.677	0.9217599999999998	0.0
2025-01-17 23:30:00	6.8946	6.189	0.7056	0.0
2025-01-17 23:40:00	7.34142	6.484	0.85742	0.0
2025-01-17 23:50:00	7.7303	7.101	0.6293	0.0
2025-01-18 00:00:00	6.9496	6.472	0.4776	0.0
2025-01-18 00:10:00	5.4454	4.909	0.5363999999999999	0.0
2025-01-18 00:20:00	5.26254	4.901	0.36154	0.0
2025-01-18 00:30:00	5.27362	4.958	0.31562	0.0
2025-01-18 00:40:00	4.58134	4.252	0.32934	0.0
2025-01-18 00:50:00	4.24026	4.071	0.16926	0.0
2025-01-18 01:00:00	4.73482	4.635	0.0998199999999999	0.0
2025-01-18 01:10:00	5.10372	4.992	0.1117199999999999	0.0
2025-01-18 01:20:00	5.61832	5.487	0.13132	0.0
2025-01-18 01:30:00	4.0006	3.96	0.0406	0.0
2025-01-18 01:40:00	4.141	4.078	0.063	0.0
2025-01-18 01:50:00	4.526	4.526	0.0	0.0
2025-01-18 02:00:00	5.019420854509713	4.997	0.0	0.02242085450971281
2025-01-18 02:10:00	5.5840206039055795	4.472	0.0	1.1120206039055789
2025-01-18 02:20:00	5.573662663354996	3.638	0.0	1.9356626633549965
2025-01-18 02:30:00	6.78522592749662	4.918	0.0	1.8672259274966192
2025-01-18 02:40:00	7.1819411277730465	5.07	0.0	2.111941127773046
2025-01-18 02:50:00	7.307287245592637	4.973	0.0	2.334287245592638
2025-01-18 03:00:00	6.6295463628159395	3.681	0.0	2.9485463628159394
2025-01-18 03:10:00	7.3739859040441695	4.732	0.0105	2.63148590404417
2025-01-18 03:20:00	7.7068826171396765	5.105	0.03458	2.5673026171396773
2025-01-18 03:30:00	7.585380515767373	4.829	0.06538	2.6910005157673726
2025-01-18 03:40:00	7.601871109061759	4.757	0.0658	2.779071109061759
2025-01-18 03:50:00	7.0839114048894105	4.013	0.0574	3.0135114048894107
2025-01-18 04:00:00	7.407010241546267	4.466	0.0875	2.8535102415462674
2025-01-18 04:10:00	8.100968567141475	5.396	0.1057	2.5992685671414755
2025-01-18 04:20:00	8.820012249137976	6.385	0.07	2.3650122491379757
2025-01-18 04:30:00	7.956775677003428	5.034	0.0868	2.8359756770034283
2025-01-18 04:40:00	8.247936711005089	5.547	0.0679	2.633036711005089
2025-01-18 04:50:00	8.725394913559079	6.224	0.0616	2.43979491355908
2025-01-18 05:00:00	9.057032348049638	6.373	0.0756	2.608432348049638
2025-01-18 05:10:00	7.623371757521619	4.29	0.091	3.2423717575216195
2025-01-18 05:20:00	7.229059960975036	3.877	0.0538999999999999	3.2981599609750356
