TIMESTAMP,AirTemp_Avg,WSpd_Avg,WDir_Avg,Rain_Tot,Ray_Global_RSR2_Avg,Ray_Direct_RSR2_Avg,Ray_Diffus_RSR2_Avg
3/21/2025 6:00,9.15,1.247,344.8,-7999,12.29,2.461,12.17
3/21/2025 6:10,9.24,1.596,327.9,-7999,21.62,4.764,21.28
3/21/2025 6:20,8.88,1.897,344.2,-7999,28.45,6.049,27.83
3/21/2025 6:30,8.81,2.213,332.4,-7999,39.34,1.478,39.15
3/21/2025 6:40,9.16,2.085,336.7,-7999,49.38,0.473,49.31
3/21/2025 6:50,9.59,2.005,331.2,-7999,58.94,0.821,58.78
3/21/2025 7:00,9.76,1.778,3.661,-7999,75.08,0.775,74.91
3/21/2025 7:10,9.92,0.856,5.052,-7999,91,0.531,90.9
3/21/2025 7:20,10.18,1.046,28.13,-7999,107.4,0.271,107.3
3/21/2025 7:30,10.75,0.642,31.52,-7999,132.4,8.2,129.9
3/21/2025 7:40,11.25,0.702,60.48,-7999,157.6,15.71,152.4
3/21/2025 7:50,11.66,0.603,103.3,-7999,192.5,54.58,172.8
3/21/2025 8:00,12.27,0.642,133.2,-7999,243.3,88.9,208.8
3/21/2025 8:10,13.34,0.474,280.8,-7999,333.3,187,256.2
3/21/2025 8:20,13.81,0.575,118.8,-7999,354.7,201.4,266.6
3/21/2025 8:30,14.63,0.538,353.3,-7999,368.3,212.8,270.3
3/21/2025 8:40,15.17,0.618,283.2,-7999,359.4,204.8,260.5
3/21/2025 8:50,15.03,0.372,191.1,-7999,265.6,67.16,231.8
3/21/2025 9:00,14.71,0.591,215.6,-7999,235.3,6.875,231.7
3/21/2025 9:10,14.77,0.637,197.1,-7999,248,4.393,245.6
3/21/2025 9:20,14.67,0.641,164.7,-7999,241.6,0,241.6
3/21/2025 9:30,14.91,0.609,131.8,-7999,253.9,0.093,253.9
3/21/2025 9:40,14.98,0.781,248,-7999,266.5,6.325,262.7
3/21/2025 9:50,14.87,0.961,300.1,-7999,326.7,61.79,288.6
3/21/2025 10:00,15.19,0.719,326.3,-7999,327.8,58.5,290.9
3/21/2025 10:10,15.88,0.922,3.541,-7999,354.2,97.5,291.4
3/21/2025 10:20,15.79,0.936,21.87,-7999,381.4,100,315.5
3/21/2025 10:30,16.57,0.584,128.4,-7999,411.9,97.7,346.8
3/21/2025 10:40,16.74,0.752,161.1,-7999,348.7,46.41,317.1
3/21/2025 10:50,17.21,0.679,223.5,-7999,375.5,84.2,317.6
3/21/2025 11:00,17.83,0.86,320.1,-7999,340.9,55.42,302.4
3/21/2025 11:10,18.07,1.169,253.3,-7999,359.7,83.5,301.3
3/21/2025 11:20,18.26,0.668,359,-7999,255,3.057,252.8
3/21/2025 11:30,18.27,0.916,335.6,-7999,248.8,0.027,248.8
3/21/2025 11:40,17.98,1.061,8.11,-7999,333,18.93,319.5
3/21/2025 11:50,18.55,0.735,21.68,-7999,335.6,7.961,329.9
3/21/2025 12:00,19.45,0.665,218.4,-7999,309.8,0.818,309.2
3/21/2025 12:10,19.93,0.963,206.6,-7999,308,0.873,307.4
3/21/2025 12:20,19.66,1.784,199.2,-7999,252.5,0,252.5
3/21/2025 12:30,19.79,0.886,170.6,-7999,228.8,0,228.8
3/21/2025 12:40,19.91,1.093,257.8,-7999,205.8,0,205.8
3/21/2025 12:50,19.59,1.439,281,-7999,195.3,0,195.3
3/21/2025 13:00,19.62,1.547,300.8,-7999,217.1,0,217.1
3/21/2025 13:10,19.62,0.706,334.5,-7999,215,0,215
3/21/2025 13:20,19.83,1.418,297,-7999,176.4,0,176.4
3/21/2025 13:30,19.59,1.42,347.7,-7999,143.3,0,143.3
3/21/2025 13:40,18.42,2.076,3.218,-7999,150.7,0,150.7
3/21/2025 13:50,18.08,1.503,354.2,-7999,157.8,0,157.8
3/21/2025 14:00,17.98,1.684,340.9,-7999,194.3,0,194.3
3/21/2025 14:10,18,2.397,343.1,-7999,225,4.312,222.5
3/21/2025 14:20,17.87,2.715,345,-7999,203.8,0.576,203.4
3/21/2025 14:30,17.91,2.571,341.6,-7999,202.1,4.888,199.4
3/21/2025 14:40,18.08,2.153,342.7,-7999,194.4,0.508,194.2
3/21/2025 14:50,18.18,2.098,346.6,-7999,168.6,0,168.6
3/21/2025 15:00,18.38,2.081,349.5,-7999,194.8,12.19,188.9
3/21/2025 15:10,18.58,1.693,354.4,-7999,187.8,0,187.8
3/21/2025 15:20,18.87,1.472,38.5,-7999,190.3,0,190.3
3/21/2025 15:30,19.92,1.049,101.7,-7999,176.9,1.622,176.2
3/21/2025 15:40,19.7,1.146,216.3,-7999,143.1,0,143.1
3/21/2025 15:50,20.32,1.4,150.5,-7999,110.1,0,110.1
3/21/2025 16:00,22.32,3.537,143.9,-7999,97.4,0.024,97.4
3/21/2025 16:10,23.63,3.286,186.9,-7999,101.7,0.046,101.7
3/21/2025 16:20,23.4,3.555,192.4,-7999,109.6,0.051,109.6
3/21/2025 16:30,22.96,3.892,179.6,-7999,102.1,0.015,102.1
3/21/2025 16:40,22.66,3.634,186.1,-7999,69.14,0.001,69.14
3/21/2025 16:50,22.4,3.839,193.8,-7999,52.16,0.164,52.13
3/21/2025 17:00,22.04,4.24,176.7,-7999,34.74,0.362,34.68
3/21/2025 17:10,21.62,4.425,162.2,-7999,33.19,2.034,32.93
3/21/2025 17:20,21.29,3.635,178.4,-7999,29.83,3.274,29.51
3/21/2025 17:30,20.94,3.041,164.1,-7999,21.26,4.86,20.92
3/21/2025 17:40,20.75,4.012,182.2,-7999,11.05,1.311,10.99
3/21/2025 17:50,20.35,4.639,169.3,-7999,2.856,0,2.856
3/21/2025 18:00,20.1,3.42,156,-7999,7.811,0,7.811
3/21/2025 18:10,19.78,3.424,161.9,-7999,7.337,0,7.337
3/21/2025 18:20,19.42,5.026,179.4,-7999,5.457,0,5.457
3/21/2025 18:30,19.01,5.69,194.9,-7999,7.022,0,7.022
3/21/2025 18:40,18.6,4.112,176.3,-7999,7.062,0,7.062
3/21/2025 18:50,18.12,4.169,180.7,-7999,5.199,0,5.199
3/21/2025 19:00,17.93,4.737,179.9,-7999,7.283,0,7.283
3/21/2025 19:10,17.94,5.324,192.5,-7999,7.023,0,7.023
3/21/2025 19:20,17.7,5.795,200.8,-7999,5.125,0,5.125
3/21/2025 19:30,16.98,3.638,199.4,-7999,7.478,0,7.478
3/21/2025 19:40,15.57,3.916,174.1,-7999,6.901,0,6.901
3/21/2025 19:50,14.75,3.599,154.7,-7999,4.846,0,4.846
3/21/2025 20:00,14.34,3.514,146.9,-7999,7.435,0,7.435
3/21/2025 20:10,14.22,2.695,131.3,-7999,7.056,0,7.056
3/21/2025 20:20,14.91,3.045,128.1,-7999,5.019,0,5.019
3/21/2025 20:30,15.2,3.094,118.8,-7999,6.79,0,6.79
3/21/2025 20:40,15.25,3.148,133.2,-7999,7.404,0,7.404
3/21/2025 20:50,15.08,2.592,129,-7999,5.073,0,5.073
3/21/2025 21:00,15.33,3.717,140.8,-7999,6.957,0,6.957
3/21/2025 21:10,15.34,2.621,124.3,-7999,7.406,0,7.406
3/21/2025 21:20,15.08,2.788,119.1,-7999,4.877,0,4.877
3/21/2025 21:30,15,2.922,117.1,-7999,6.943,0,6.943
3/21/2025 21:40,14.97,2.349,129.6,-7999,7.417,0,7.417
3/21/2025 21:50,14.72,1.82,130.2,-7999,5.027,0,5.027
3/21/2025 22:00,14.53,2.066,118.4,-7999,6.725,0,6.725
3/21/2025 22:10,14.52,1.701,113.5,-7999,6.82,0,6.82
3/21/2025 22:20,14.55,1.13,114.3,-7999,5.436,0,5.436
3/21/2025 22:30,14.52,1.614,115.4,-7999,6.908,0,6.908
3/21/2025 22:40,14.44,1.478,114.4,-7999,6.838,0,6.838
3/21/2025 22:50,14.23,2.209,124,-7999,5.25,0,5.25
3/21/2025 23:00,13.79,1.524,110.5,-7999,7.011,0,7.011
3/21/2025 23:10,13.35,1.395,109.3,-7999,6.928,0,6.928
3/21/2025 23:20,13.29,1.812,118,-7999,5.441,0,5.441
3/21/2025 23:30,13.34,2.146,119.7,-7999,6.823,0,6.823
3/21/2025 23:40,13.29,1.608,124.3,-7999,6.803,0,6.803
3/21/2025 23:50,13.43,1.258,118.5,-7999,4.86,0,4.86
3/22/2025 0:00,13.42,1.225,122.8,-7999,7.34,0,7.34
3/22/2025 0:10,13.34,1.881,136.6,-7999,6.845,0,6.845
3/22/2025 0:20,13.51,1.466,147.7,-7999,4.802,0,4.802
3/22/2025 0:30,13.57,0.902,115.3,-7999,7.204,0,7.204
3/22/2025 0:40,13.49,0.742,98.9,-7999,6.893,0,6.893
3/22/2025 0:50,13.63,1.152,100.3,-7999,4.975,0,4.975
3/22/2025 1:00,13.74,1.351,119.6,-7999,7.268,0,7.268
3/22/2025 1:10,14.01,1.773,123.8,-7999,6.689,0,6.689
3/22/2025 1:20,14,1.575,144.4,-7999,5.012,0,5.012
3/22/2025 1:30,14.1,1.611,126.7,-7999,6.826,0,6.826
3/22/2025 1:40,14.23,1.504,118,-7999,7.332,0,7.332
3/22/2025 1:50,14.19,1.397,106,-7999,4.897,0,4.897
3/22/2025 2:00,14.26,1.343,122.8,-7999,6.802,0,6.802
3/22/2025 2:10,14.33,1.287,127.3,-7999,7.233,0,7.233
3/22/2025 2:20,14.42,1.293,122.6,-7999,4.907,0,4.907
3/22/2025 2:30,14.28,1.051,116.4,-7999,6.837,0,6.837
3/22/2025 2:40,14.26,1.496,120,-7999,7.29,0,7.29
3/22/2025 2:50,14.38,1.989,117.9,-7999,4.941,0,4.941
3/22/2025 3:00,14.54,2.209,130.3,-7999,6.831,0,6.831
3/22/2025 3:10,14.61,1.974,142.7,-7999,6.796,0,6.796
3/22/2025 3:20,14.63,1.763,147.9,-7999,5.345,0,5.345
3/22/2025 3:30,14.74,1.42,123.7,-7999,6.732,0,6.732
3/22/2025 3:40,14.69,1.178,119.3,-7999,6.851,0,6.851
3/22/2025 3:50,14.69,1.187,123.9,-7999,5.522,0,5.522
3/22/2025 4:00,14.77,1.246,122.3,-7999,6.82,0,6.82
3/22/2025 4:10,14.68,1.602,123.9,-7999,6.703,0,6.703
3/22/2025 4:20,14.49,1.53,131.5,-7999,5.188,0,5.188
3/22/2025 4:30,14.37,1.573,116.8,-7999,7.202,0,7.202
3/22/2025 4:40,14.74,1.84,118.2,-7999,6.786,0,6.786
3/22/2025 4:50,14.75,1.474,119.9,-7999,4.979,0,4.979
3/22/2025 5:00,14.89,1.558,122.7,-7999,7.164,0,7.164
3/22/2025 5:10,14.87,1.967,119,-7999,6.842,0,6.842
3/22/2025 5:20,14.95,1.601,129.9,-7999,4.986,0,4.986
3/22/2025 5:30,14.84,2.08,121.4,-7999,7.771,0,7.771
3/22/2025 5:40,14.84,1.498,129.9,-7999,6.794,0,6.794
3/22/2025 5:50,14.6,1.608,123.8,-7999,4.389,0,4.389
3/22/2025 6:00,14.64,1.463,106.5,-7999,17.97,4.122,17.76
3/22/2025 6:10,14.79,1.617,108.6,-7999,36.82,3.672,36.53
3/22/2025 6:20,14.43,1.24,130,-7999,49.24,4.835,48.72
3/22/2025 6:30,14.44,1.401,121.5,-7999,50.63,6.537,49.65
3/22/2025 6:40,14.67,1.744,125.2,-7999,112.6,378.8,48.82
3/22/2025 6:50,15.05,1.935,115.1,-7999,149.9,504.7,50.68
3/22/2025 7:00,15.34,1.751,108.7,-7999,184.1,557.8,58.19
3/22/2025 7:10,15.32,2.033,109,-7999,210.3,563.6,66.97
3/22/2025 7:20,15.56,1.817,119.5,-7999,202.5,471.2,68.87
3/22/2025 7:30,16.1,2.141,132.2,-7999,279.4,624.7,84.7
3/22/2025 7:40,17.49,2.556,164.7,-7999,320.9,654,99.4
3/22/2025 7:50,17.72,3.556,171.7,-7999,352.7,638.7,119.5
3/22/2025 8:00,17.83,3.101,174.2,-7999,354.9,524.9,149.4
3/22/2025 8:10,17.77,2.648,185.1,-7999,252.7,288.7,134
3/22/2025 8:20,17.16,3.327,184.6,-7999,187.4,134,128.2
3/22/2025 8:30,17.12,2.898,180.8,-7999,356,457.3,141.6
3/22/2025 8:40,17.83,2.568,180.4,-7999,372.2,428.4,164.5
3/22/2025 8:50,17.3,2.189,168.6,-7999,197,83.3,154.3
3/22/2025 9:00,17.09,2.408,167.5,-7999,143.8,18.79,133.9
3/22/2025 9:10,17.05,2.283,159,-7999,130.3,0.173,130.2
3/22/2025 9:20,17.28,2.339,141.7,-7999,181.4,0.505,181.1
3/22/2025 9:30,17.71,2.682,150.2,-7999,317.4,159.3,222.9
3/22/2025 9:40,18.3,1.137,108.1,-7999,285,124.3,209.7
3/22/2025 9:50,18.04,2.278,155.2,-7999,242.2,47.18,213
3/22/2025 10:00,18.08,1.831,160.9,-7999,407.7,233,258.7
3/22/2025 10:10,18.51,2.268,160.9,-7999,261.8,13.33,253.2
3/22/2025 10:20,18.43,2.993,160.2,-7999,412,307.6,207.8
3/22/2025 10:30,19.03,2.354,163.1,-7999,650.6,679.4,192.8
3/22/2025 10:40,19.64,2.08,151,-7999,732.6,808,180.3
3/22/2025 10:50,19.81,2.599,158.4,-7999,764.9,760.9,238.7
3/22/2025 11:00,20.02,2.155,173.5,-7999,776.8,822,202
3/22/2025 11:10,20.09,2.921,192.9,-7999,757.3,767.3,216.6
3/22/2025 11:20,19.88,2.488,204.5,-7999,370.7,156.4,260
3/22/2025 11:30,19.59,2.417,212.9,-7999,386,142,284.9
3/22/2025 11:40,19.32,2.211,175.7,-7999,300,92.2,234.1
3/22/2025 11:50,19.16,2.451,177.7,-7999,275.8,65.24,229.2
3/22/2025 12:00,18.99,3.085,181.1,-7999,217.8,15.16,207
3/22/2025 12:10,19.11,2.377,141.8,-7999,321.7,100.3,250.3
3/22/2025 12:20,19.29,2.469,149.1,-7999,271.1,30.68,249.3
3/22/2025 12:30,19.4,1.94,147,-7999,251.7,15.22,241
3/22/2025 12:40,19.79,1.757,149.7,-7999,369.8,166.7,253.6
3/22/2025 12:50,19.84,1.745,145.4,-7999,198.2,0,198.2
3/22/2025 13:00,19.74,1.891,142.7,-7999,175.5,0,175.5
3/22/2025 13:10,19.78,2.247,171.9,-7999,195.4,1.476,194.4
3/22/2025 13:20,19.96,2.634,189.3,-7999,361,119.5,282
3/22/2025 13:30,20.02,2.556,194.1,-7999,182.7,0.014,182.7
3/22/2025 13:40,20.02,2.409,197,-7999,226.9,0.96,226.3
3/22/2025 13:50,20.07,1.979,207.3,-7999,210.1,0,210.1
3/22/2025 14:00,20.31,2.128,164.6,-7999,261.8,17.33,251.4
3/22/2025 14:10,20.3,2.002,164.9,-7999,240.8,9.25,235.4
3/22/2025 14:20,20.12,2.273,159.2,-7999,228.6,24.54,214.7
3/22/2025 14:30,20.2,2.735,194.3,-7999,362.2,180.9,264.2
3/22/2025 14:40,20.96,1.891,188,-7999,325.1,213,211.1
3/22/2025 14:50,20.27,2.698,170.9,-7999,217.8,1.219,217.2
3/22/2025 15:00,20.02,2.633,165.8,-7999,212.2,19.57,202.8
3/22/2025 15:10,19.95,3.046,162.1,-7999,146,0.082,146
3/22/2025 15:20,19.77,2.576,150,-7999,126.7,0,126.7
3/22/2025 15:30,19.78,2.427,171.9,-7999,127.1,0,127.1
3/22/2025 15:40,19.87,1.717,195.2,-7999,130.9,0,130.9
3/22/2025 15:50,19.79,2.544,188.3,-7999,104.8,0,104.8
3/22/2025 16:00,19.75,1.76,187.4,-7999,104.2,0.036,104.1
3/22/2025 16:10,19.68,2.44,193.8,-7999,134.5,20.91,128.3
3/22/2025 16:20,19.61,2.642,192.3,-7999,142.7,32.5,133.3
3/22/2025 16:30,19.38,3.332,198,-7999,110.3,1.596,109.9
3/22/2025 16:40,19.04,3.045,212.3,-7999,79.52,0.081,79.5
3/22/2025 16:50,18.86,2.924,204.6,-7999,71.08,0,71.08
3/22/2025 17:00,18.75,3.16,191.4,-7999,53.7,0,53.7
3/22/2025 17:10,18.59,3.364,195.8,-7999,35.43,1.417,35.25
3/22/2025 17:20,18.41,2.616,200.2,-7999,23.81,3.443,23.45
3/22/2025 17:30,18.24,2.309,184.9,-7999,12.69,5.797,12.27
3/22/2025 17:40,18.13,2.205,183.2,-7999,7.331,5.379,7.084
3/22/2025 17:50,18.06,2.668,164.1,-7999,2.552,0.269,2.544
3/22/2025 18:00,17.99,2.073,189.3,-7999,7.245,0,7.245
3/22/2025 18:10,17.85,2.232,171.6,-7999,7.176,0,7.176
3/22/2025 18:20,16.77,1.945,273.4,-7999,5.358,0,5.358
3/22/2025 18:30,15,2.274,274.2,-7999,7.071,0,7.071
3/22/2025 18:40,14.6,1.86,281.9,-7999,7.017,0,7.017
3/22/2025 18:50,14.67,2.561,1.382,-7999,5.02,0,5.02
3/22/2025 19:00,14.43,2.294,1.302,-7999,7.34,0,7.34
3/22/2025 19:10,14.17,3.127,330.3,-7999,7.105,0,7.105
3/22/2025 19:20,13.98,3.161,339.8,-7999,5.005,0,5.005
3/22/2025 19:30,13.96,3.158,346.8,-7999,7.415,0,7.415
3/22/2025 19:40,13.98,3.826,349.2,-7999,7.017,0,7.017
3/22/2025 19:50,13.77,3.403,7.238,-7999,4.898,0,4.898
3/22/2025 20:00,13.69,3.393,360,-7999,7.435,0,7.435
3/22/2025 20:10,13.58,3.43,358.2,-7999,6.992,0,6.992
3/22/2025 20:20,13.45,3.866,355.1,-7999,5.191,0,5.191
3/22/2025 20:30,13.35,3.495,18.55,-7999,6.914,0,6.914
3/22/2025 20:40,13.33,3.914,17.79,-7999,7.374,0,7.374
3/22/2025 20:50,13.25,3.687,5.577,-7999,5.034,0,5.034
3/22/2025 21:00,13.22,2.891,10.82,-7999,6.939,0,6.939
3/22/2025 21:10,13.23,2.935,11.01,-7999,7.302,0,7.302
3/22/2025 21:20,13.21,2.938,13.03,-7999,4.925,0,4.925
3/22/2025 21:30,13.16,2.989,17.52,-7999,7.007,0,7.007
3/22/2025 21:40,12.75,3.043,3.543,-7999,7.38,0,7.38
3/22/2025 21:50,11.98,3.173,355.7,-7999,5.136,0,5.136
3/22/2025 22:00,11.28,2.622,0.88,-7999,6.912,0,6.912
3/22/2025 22:10,11.03,2.733,1.648,-7999,6.848,0,6.848
3/22/2025 22:20,10.79,2.686,280.2,-7999,5.542,0,5.542
3/22/2025 22:30,10.4,2.767,296.5,-7999,6.945,0,6.945
3/22/2025 22:40,10.26,1.785,320.2,-7999,6.948,0,6.948
3/22/2025 22:50,10.2,2.049,326.8,-7999,5.462,0,5.462
3/22/2025 23:00,10.22,2.128,269.1,-7999,6.793,0,6.793
3/22/2025 23:10,10.15,2.603,245.1,-7999,6.89,0,6.89
3/22/2025 23:20,10.02,1.8,326.2,-7999,5.554,0,5.554
3/22/2025 23:30,9.94,1.802,211.5,-7999,7.001,0,7.001
3/22/2025 23:40,9.83,1.776,339.6,-7999,6.897,0,6.897
3/22/2025 23:50,9.7,1.816,14.6,-7999,4.92,0,4.92
3/23/2025 0:00,9.47,1.949,351.9,-7999,7.252,0,7.252
3/23/2025 0:10,9.32,2.787,347.3,-7999,6.895,0,6.895
3/23/2025 0:20,8.98,2.635,345.6,-7999,4.958,0,4.958
3/23/2025 0:30,8.82,2.538,336.9,-7999,7.362,0,7.362
3/23/2025 0:40,8.79,2.31,336.5,-7999,6.809,0,6.809
3/23/2025 0:50,8.78,2.043,350.9,-7999,4.738,0,4.738
3/23/2025 1:00,8.71,2.055,333.3,-7999,7.368,0,7.368
3/23/2025 1:10,8.51,2.863,298.8,-7999,6.892,0,6.892
3/23/2025 1:20,8.43,2.491,341.9,-7999,4.967,0,4.967
3/23/2025 1:30,8.35,2.612,342.3,-7999,6.899,0,6.899
3/23/2025 1:40,8.26,2.767,327.5,-7999,7.345,0,7.345
3/23/2025 1:50,8.29,1.676,319.4,-7999,4.876,0,4.876
3/23/2025 2:00,8.19,1.36,355.9,-7999,6.822,0,6.822
3/23/2025 2:10,8.2,1.923,348.7,-7999,7.285,0,7.285
3/23/2025 2:20,8.21,1.168,320.1,-7999,4.95,0,4.95
3/23/2025 2:30,8.23,0.823,282.3,-7999,6.909,0,6.909
3/23/2025 2:40,8.18,0.523,220.8,-7999,7.152,0,7.152
3/23/2025 2:50,8.1,0.34,50.01,-7999,4.839,0,4.839
3/23/2025 3:00,8.06,0.417,77.93,-7999,6.822,0,6.822
3/23/2025 3:10,8.05,0.972,41.42,-7999,7.078,0,7.078
3/23/2025 3:20,7.93,0.516,114.7,-7999,5.149,0,5.149
3/23/2025 3:30,7.912,0.504,96.1,-7999,6.91,0,6.91
3/23/2025 3:40,7.948,0.703,95.6,-7999,6.741,0,6.741
3/23/2025 3:50,8.04,0.694,127.4,-7999,5.305,0,5.305
3/23/2025 4:00,8.09,0.708,140.2,-7999,6.845,0,6.845
3/23/2025 4:10,8.05,0.756,125.3,-7999,6.781,0,6.781
3/23/2025 4:20,7.929,0.572,118,-7999,5.369,0,5.369
3/23/2025 4:30,7.74,0.5,76.1,-7999,6.901,0,6.901
3/23/2025 4:40,7.721,0.608,114.3,-7999,6.668,0,6.668
3/23/2025 4:50,7.582,0.367,19.33,-7999,5.167,0,5.167
3/23/2025 5:00,7.271,0.412,32.01,-7999,6.915,0,6.915
3/23/2025 5:10,7.026,0.438,28.63,-7999,6.887,0,6.887
3/23/2025 5:20,6.922,0.373,265.3,-7999,5.198,0,5.198
3/23/2025 5:30,6.67,0.388,43.02,-7999,8.22,0,8.22
3/23/2025 5:40,6.779,0.852,35.26,-7999,6.819,0,6.819
3/23/2025 5:50,6.82,0.781,10.01,-7999,6.222,0,6.222
3/23/2025 6:00,6.831,0.369,183.8,-7999,15.55,4.495,15.3
3/23/2025 6:10,6.797,0.699,279.2,-7999,19.04,5.422,18.61
3/23/2025 6:20,6.701,0.393,255.4,-7999,20.47,4.944,19.92
3/23/2025 6:30,6.721,0.509,99.1,-7999,38.91,73.85,27.47
3/23/2025 6:40,7.65,0.495,92.4,-7999,137.9,558,41.57
3/23/2025 6:50,8.96,0.632,106.3,-7999,168.9,603.6,46.89
3/23/2025 7:00,10.13,0.36,56.24,-7999,195.6,624.9,51.08
3/23/2025 7:10,10.53,0.675,46.33,-7999,214.6,625.7,51.6
3/23/2025 7:20,10.69,0.41,107.4,-7999,242.6,658.3,52.36
3/23/2025 7:30,12.41,0.541,337.8,-7999,274.4,689.7,55.8
3/23/2025 7:40,11.5,0.907,38.47,-7999,308.2,725.8,58.27
3/23/2025 7:50,11.63,0.704,46.24,-7999,340.7,752.3,61.45
3/23/2025 8:00,12.19,0.527,39.09,-7999,369.8,758.3,68.59
3/23/2025 8:10,12.63,0.648,339.9,-7999,395.5,761.7,73.53
3/23/2025 8:20,12.04,1.06,355.7,-7999,427.9,781.6,78.21
3/23/2025 8:30,11.24,1.384,4.195,-7999,454.2,777.2,88.1
3/23/2025 8:40,11.1,1.407,13.21,-7999,435.7,665.5,106.6
3/23/2025 8:50,11.61,1.07,18.86,-7999,429.1,582,129.2
3/23/2025 9:00,11.87,1.046,29.75,-7999,426.6,496,159.8
3/23/2025 9:10,12.51,0.525,355.2,-7999,562.5,701.4,171.3
3/23/2025 9:20,13.63,0.688,128.1,-7999,597,761.4,158.1
3/23/2025 9:30,13.62,0.658,104.2,-7999,520.7,595.5,166.9
3/23/2025 9:40,13.99,0.622,321.4,-7999,530.6,575.8,178.3
3/23/2025 9:50,14.33,0.689,306,-7999,527.7,550.1,182.6
3/23/2025 10:00,14.65,0.95,276.6,-7999,682.2,743.5,204.6
3/23/2025 10:10,14.67,0.789,277.7,-7999,586.4,542.1,231.5
3/23/2025 10:20,15.36,0.644,334.2,-7999,504.2,348.7,271.6
3/23/2025 10:30,14.92,1.076,337.9,-7999,433.3,193.5,301.9
3/23/2025 10:40,15.07,0.884,351,-7999,583.6,359.1,336.3
3/23/2025 10:50,15.48,1.147,329.5,-7999,618.8,415.2,329.6
3/23/2025 11:00,15.62,1.272,348.1,-7999,510.6,247.4,336.5
3/23/2025 11:10,15.21,1.711,321.2,-7999,469,157,357.6
3/23/2025 11:20,15.16,1.68,357.1,-7999,498.2,181.2,368.7
3/23/2025 11:30,15.07,1.919,345.3,-7999,502.6,191.3,365.3
3/23/2025 11:40,14.95,1.88,359.6,-7999,403.9,79.51,346.8
3/23/2025 11:50,15.06,2.035,335.2,-7999,375.4,43.81,343.9
3/23/2025 12:00,15.1,1.805,1.156,-7999,418.6,68.28,369.5
3/23/2025 12:10,15.24,2.14,337.5,-7999,337.9,15.8,326.5
3/23/2025 12:20,15.09,2.554,352.3,-7999,297.7,0,297.7
3/23/2025 12:30,15.17,2.586,352.9,-7999,321.4,3.144,319.1
3/23/2025 12:40,15.27,2.409,356.1,-7999,324.3,1.848,323
3/23/2025 12:50,15.1,2.92,353.7,-7999,347.5,28.13,328
3/23/2025 13:00,15.24,2.865,3.086,-7999,408.8,101.5,339.3
3/23/2025 13:10,15.33,3.065,6.034,-7999,411.1,124.9,326.6
3/23/2025 13:20,15.15,3.525,355.1,-7999,310.3,34.36,287.4
3/23/2025 13:30,14.78,3.686,357.7,-7999,253.8,0,253.8
3/23/2025 13:40,14.53,4.414,350.7,-7999,259.3,8.98,253.6
3/23/2025 13:50,14.55,4.127,352.4,-7999,332.4,93.3,274.3
3/23/2025 14:00,14.65,4.285,355.7,-7999,315.7,89.9,261
3/23/2025 14:10,14.61,3.66,358,-7999,232.9,6.533,229
3/23/2025 14:20,14.51,3.146,11.87,-7999,181.5,0,181.5
3/23/2025 14:30,14.19,3.971,348.8,-7999,143.3,0,143.3
3/23/2025 14:40,14.08,3.818,335.3,-7999,131.4,0,131.4
3/23/2025 14:50,13.96,3.461,341.4,-7999,98.3,0,98.3
3/23/2025 15:00,13.75,3.39,356,-7999,97.6,0,97.6
3/23/2025 15:10,13.7,2.991,4.509,-7999,112.1,0.023,112.1
3/23/2025 15:20,13.82,3.124,356.2,-7999,124.7,0,124.7
3/23/2025 15:30,13.9,2.771,342.7,-7999,138.6,3.289,137.2
3/23/2025 15:40,13.86,2.702,329.6,-7999,186.2,80.8,154.8
3/23/2025 15:50,14.14,2.285,335.9,-7999,253.6,219.3,173.5
3/23/2025 16:00,14.26,2.631,324.1,-7999,190.5,100.2,156.6
3/23/2025 16:10,14.15,2.61,352.2,-7999,188.3,163.9,137.6
3/23/2025 16:20,14.08,2.361,358.9,-7999,167.1,142.1,126.6
3/23/2025 16:30,14.04,2.759,352,-7999,160.1,132.9,126.3
3/23/2025 16:40,13.94,1.807,0.447,-7999,122.6,15.39,119
3/23/2025 16:50,13.79,1.747,6.234,-7999,90.8,36.63,83.6
3/23/2025 17:00,13.64,1.605,5.551,-7999,46.46,0.176,46.43
3/23/2025 17:10,13.28,1.409,343.8,-7999,28.53,1.057,28.4
3/23/2025 17:20,12.72,1.072,313.4,-7999,19.61,4.384,19.16
3/23/2025 17:30,12.45,0.908,327.9,-7999,19.44,6.252,18.97
3/23/2025 17:40,12.23,0.588,12.6,-7999,13.2,2.777,13.05
3/23/2025 17:50,12.07,0.347,198.3,-7999,3.999,0,3.999
3/23/2025 18:00,12.06,0.552,176.5,-7999,6.829,0,6.829
3/23/2025 18:10,11.99,0.327,65.98,-7999,7.364,0,7.364
3/23/2025 18:20,11.83,0.453,115.4,-7999,5.401,0,5.401
3/23/2025 18:30,11.76,0.663,119.4,-7999,6.705,0,6.705
3/23/2025 18:40,11.77,1.504,149.3,-7999,6.782,0,6.782
3/23/2025 18:50,11.94,1.138,134.5,-7999,5.411,0,5.411
3/23/2025 19:00,11.98,1.378,129.7,-7999,6.956,0,6.956
3/23/2025 19:10,11.68,1.797,115.5,-7999,6.947,0,6.947
3/23/2025 19:20,11.08,1.338,117.8,-7999,5.279,0,5.279
3/23/2025 19:30,10.74,1.522,111.9,-7999,6.819,0,6.819
