;CI4;CI4;CI4;CE2;CE2;CE2;CK3;CK3;CK3;CJ1;CJ1;CJ1;CL1;CL1;CL1;CI2;CI2;CI2;CI3;CI3;CI3;CK2;CK2;CK2;CK4;CK4;CK4;CI1;CI1;CI1;CK11;CK11;CK11;CJ4;CJ4;CJ4;CJ3;CJ3;CJ3;CL3;CL3;CL3;CL21;CL21;CL21
;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains
12/01/2025 16:40;6456.0;377.604;7966.099999999999;6704.0;222.528;5532.099999999999;9453.0;429.2120000000001;11118.200000000004;7707.0;337.21599999999995;10076.399999999998;5487.0;209.328;7439.7;8304.0;370.2279999999999;8650.900000000001;4642.0;217.428;5445.7;7594.0;347.888;12002.7;11053.0;507.9919999999999;16118.100000000004;9453.0;370.30000000000007;11315.3;8822.0;394.7840000000001;19441.199999999997;10839.0;510.4159999999999;12080.6;12585.0;479.6640000000001;15200.1;14895.0;878.2679999999998;15502.599999999991;29599.0;1697.984;25190.599999999955
12/01/2025 16:50;6918.0;361.2240000000001;7627.099999999999;6828.0;251.536;8612.3;10084.0;429.036;17390.300000000003;7808.0;357.88799999999986;10596.6;5904.0;211.92;7367.400000000001;8045.0;351.944;10986.3;4969.0;201.796;12348.700000000004;8045.0;359.96;10696.2;11256.0;506.496;16579.500000000007;9453.0;377.776;11103.7;8360.0;392.6;15973.6;11515.0;545.2199999999999;12297.2;12754.0;485.77600000000007;14704.2;16056.0;858.6800000000003;15249.800000000005;30726.0;1692.1920000000002;26919.699999999943
12/01/2025 17:00;7301.0;371.092;7439.900000000001;6918.0;254.868;8918.599999999999;10546.0;419.0680000000001;20023.6;8146.0;387.924;13791.2;6118.0;240.808;7075.1;7932.0;332.1919999999999;9740.3;5566.0;217.552;9319.3;8856.0;378.4199999999999;14548.0;11267.0;518.8359999999999;14735.3;9870.0;373.8679999999999;9534.0;8191.0;371.332;15717.899999999998;12067.0;578.6960000000001;12067.0;13464.0;497.2680000000001;19835.7;16923.0;933.3000000000004;8887.800000000005;31841.0;1860.724000000001;24914.29999999996
12/01/2025 17:10;7887.0;368.136;9629.600000000002;6828.0;245.432;6011.2;10884.0;445.8120000000001;19400.6;8236.0;384.508;11491.2;6242.0;242.572;8113.5;8056.0;342.60799999999995;8549.300000000001;5904.0;238.608;8593.5;9476.0;379.944;9862.1;11391.0;541.392;12694.3;10208.0;405.452;9289.4;8856.0;357.80800000000005;17663.60000000001;11898.0;545.244;15758.499999999996;14061.0;509.452;18973.7;17768.0;978.06;16351.999999999993;32821.0;1857.2160000000008;25361.699999999964
12/01/2025 17:20;8315.0;364.3320000000001;5681.600000000001;6997.0;273.2920000000001;6957.599999999999;11267.0;435.46;22944.4;8022.0;398.984;12515.899999999998;6670.0;267.61999999999995;6982.000000000001;7560.0;380.884;8084.400000000001;6039.0;260.84000000000003;7852.999999999998;9994.0;401.504;10714.5;11008.0;549.696;13466.7;9960.0;413.376;11126.5;9498.0;389.548;16986.3;11808.0;574.8240000000001;13939.900000000003;14444.0;534.7720000000002;13870.6;18241.0;1042.752;17680.399999999983;33531.0;1904.003999999999;25075.19999999997
12/01/2025 17:30;8146.0;379.9239999999999;5943.599999999999;7087.0;284.744;7328.899999999999;11436.0;457.7879999999999;15610.2;7729.0;418.5280000000001;11124.5;6760.0;274.432;6267.500000000001;7560.0;385.84;7710.900000000001;5994.0;253.588;8845.599999999999;9284.0;414.25999999999993;9809.0;11087.0;542.8639999999999;16217.4;9667.0;426.088;13162.7;9543.0;428.524;17208.100000000002;12191.0;544.16;14188.500000000002;14444.0;551.2520000000002;16651.5;18106.0;1048.7320000000002;8327.000000000011;33812.0;1979.507999999999;26334.299999999974
12/01/2025 17:40;7977.0;389.012;9815.600000000002;6997.0;272.97200000000004;11619.000000000002;11560.0;505.0399999999999;14580.100000000006;7977.0;416.576;10101.3;7087.0;277.20399999999995;14496.799999999996;7515.0;373.464;8318.7;6332.0;273.91599999999994;6203.599999999999;9284.0;413.596;12163.6;11177.0;507.9480000000001;12345.1;9791.0;409.72399999999993;18386.3;9701.0;408.8399999999999;12856.2;11808.0;580.02;14256.600000000004;14185.0;585.9640000000002;18176.0;17937.0;1074.592;11793.0;33812.0;1982.1039999999996;22500.89999999995
12/01/2025 17:50;7718.0;396.7840000000001;9974.100000000002;7493.0;276.78000000000003;9628.1;10929.0;499.8039999999999;18895.0;8101.0;414.42;18918.6;7594.0;292.408;14981.6;7391.0;362.392;11901.000000000004;6501.0;286.71200000000005;5356.099999999999;9904.0;405.4319999999999;10270.1;11087.0;511.46000000000015;13624.1;10005.0;403.704;19372.1;9836.0;415.184;12930.999999999998;12270.0;565.508;11933.6;14816.0;565.34;17782.099999999995;18140.0;1064.936;9492.4;35063.0;2035.180000000001;25806.999999999956
12/01/2025 18:00;7470.0;391.53600000000006;5450.400000000001;7594.0;282.7720000000001;6717.500000000001;10512.0;492.5319999999999;17716.500000000004;8236.0;404.2759999999999;16039.999999999998;7763.0;313.36800000000005;11578.3;7966.0;350.308;12235.4;6546.0;267.22;5325.099999999999;10208.0;409.66;11306.999999999996;11650.0;511.4479999999999;14081.500000000002;10377.0;426.076;12443.2;9949.0;415.21199999999993;11912.300000000005;12461.0;571.7959999999999;10118.499999999998;15447.0;576.096;17168.6;18613.0;1068.136;9492.4;35795.0;2067.092;26314.39999999996
12/01/2025 18:10;7673.0;371.04800000000006;8391.6;7256.0;271.01200000000006;8441.9;10636.0;462.736;15953.399999999998;8360.0;420.4920000000001;7419.400000000001;7887.0;302.1640000000001;9459.2;8360.0;389.1880000000001;10010.8;6794.0;259.772;6910.599999999999;10636.0;417.212;11376.100000000002;11605.0;543.188;11725.8;9926.0;395.23599999999993;19244.399999999998;10253.0;407.568;9365.8;12123.0;578.4599999999999;12652.8;15999.0;601.4119999999998;17557.899999999998;18872.0;1115.9640000000002;16689.39999999999;35885.0;2157.6680000000006;25612.799999999977
12/01/2025 18:20;7718.0;375.416;7256.000000000002;7256.0;286.43999999999994;8638.699999999999;10929.0;465.9920000000001;17556.500000000004;8563.0;408.0240000000001;8525.699999999997;7808.0;300.59599999999995;10938.899999999998;8856.0;384.524;15367.1;6715.0;264.56;7685.399999999999;10636.0;428.58;10925.8;11639.0;560.8439999999998;11545.1;10005.0;358.836;13979.500000000004;10163.0;421.064;11034.900000000003;12619.0;597.5879999999997;13274.2;15413.0;673.3080000000001;20897.9;18658.0;1130.564;18863.599999999984;36032.0;2179.9680000000003;31970.999999999935
12/01/2025 18:30;7763.0;384.3679999999999;6210.6;7211.0;289.716;9815.4;11391.0;485.7319999999999;12408.900000000003;8529.0;406.6959999999999;8146.299999999999;8270.0;302.556;12218.200000000004;9081.0;406.072;15816.8;6963.0;266.352;7399.099999999998;10636.0;485.2360000000001;9664.799999999996;11526.0;505.36400000000015;11871.6;10388.0;399.268;13568.3;10422.0;439.0679999999999;10428.999999999998;12630.0;626.2719999999999;11726.899999999998;15402.0;677.5279999999999;15700.4;18275.0;1084.024;17937.399999999994;36257.0;2169.112;28951.39999999997
12/01/2025 18:40;7639.0;404.59600000000006;6654.900000000001;7177.0;293.52399999999994;8241.099999999999;11447.0;528.9360000000001;11749.3;8146.0;420.772;8416.6;7977.0;317.284;13381.3;9408.0;404.15600000000006;12718.1;7053.0;290.236;8575.099999999999;10636.0;485.09600000000006;7387.199999999997;11853.0;497.776;8541.199999999999;10309.0;419.1920000000001;18369.2;10760.0;435.568;10802.199999999995;12585.0;629.152;13938.999999999998;16033.0;677.324;15585.199999999995;17937.0;1093.832;12361.800000000005;36043.0;2132.9039999999995;30956.699999999964
12/01/2025 18:50;7673.0;382.5640000000001;6027.3;7459.0;265.53599999999994;11381.299999999996;11898.0;530.4079999999999;12871.8;7639.0;384.068;13706.499999999996;7594.0;311.40399999999994;16371.499999999996;9543.0;383.728;12231.9;6625.0;278.9359999999999;8808.699999999999;10715.0;517.064;11569.199999999995;12642.0;502.932;8941.8;10219.0;436.0759999999999;21346.8;10343.0;470.4559999999999;12992.7;12619.0;593.036;10445.499999999998;15785.0;748.804;17601.899999999998;17554.0;1070.344;6952.600000000009;34477.0;2132.3319999999994;23602.19999999998
12/01/2025 19:00;7932.0;353.456;6711.3;7380.0;278.584;12975.9;12033.0;531.384;14615.500000000004;7977.0;370.952;12126.899999999996;7639.0;314.556;11538.899999999998;10039.0;399.548;12734.8;6760.0;252.56;9674.8;11515.0;522.656;9380.7;13216.0;500.4;14562.4;10095.0;463.964;17683.8;10174.0;474.768;11704.8;12630.0;600.9920000000001;10980.299999999996;15627.0;757.0719999999999;16701.599999999995;18061.0;1059.5360000000005;7001.400000000008;35874.0;2056.675999999999;22810.299999999977
12/01/2025 19:10;8101.0;339.904;8235.4;7504.0;274.272;16057.300000000005;11650.0;573.616;16565.0;7898.0;369.2999999999999;9338.4;7763.0;316.7119999999999;10751.3;10253.0;413.8840000000002;14091.199999999995;6963.0;272.02000000000004;8531.000000000002;12191.0;472.204;10565.399999999998;12968.0;497.888;14922.000000000002;9971.0;475.092;15830.999999999998;10343.0;489.944;11254.7;12709.0;613.42;11805.7;14816.0;727.8199999999999;14238.599999999991;18478.0;1062.864;7998.200000000008;36020.0;2191.3079999999995;21716.799999999963
12/01/2025 19:20;8360.0;378.5519999999999;8555.800000000001;6873.0;270.52000000000004;12667.6;11898.0;568.7440000000001;16644.8;7639.0;316.11600000000004;9196.1;7966.0;309.0400000000001;10833.7;9667.0;420.504;19939.9;7053.0;314.45200000000006;8541.300000000001;12033.0;498.2360000000001;12817.8;12878.0;478.14;9254.6;9926.0;491.3200000000001;12950.899999999998;10343.0;486.696;9176.8;12247.0;627.7679999999999;11530.4;14613.0;718.1120000000001;13520.199999999995;18906.0;1061.5400000000002;9828.400000000003;36448.0;2271.508;23346.99999999995
12/01/2025 19:30;8484.0;370.684;5995.800000000001;6873.0;245.432;9773.999999999998;12236.0;571.3400000000001;13409.699999999995;7684.0;322.056;8933.399999999998;8270.0;314.06800000000004;8866.9;9712.0;415.156;16605.399999999998;7053.0;287.096;8487.700000000004;11402.0;503.276;15525.4;12585.0;474.776;9504.2;9419.0;461.892;9137.7;9881.0;502.836;8700.299999999997;12292.0;602.716;11141.9;14444.0;677.8760000000002;12457.999999999998;18703.0;1064.34;7351.800000000009;35603.0;2234.4640000000004;19164.199999999983
12/01/2025 19:40;8698.0;405.62799999999993;6654.4;6873.0;268.70000000000005;11189.399999999998;12867.0;560.652;15115.399999999998;7470.0;330.3520000000001;7799.499999999998;7977.0;337.784;7792.099999999999;10129.0;459.372;12199.4;7053.0;298.352;10170.9;11481.0;482.852;18685.9;12292.0;479.708;9532.5;9295.0;433.192;11113.499999999996;9757.0;513.744;10658.499999999998;11909.0;589.9759999999999;13149.4;14692.0;654.912;13733.7;18095.0;1015.488;10509.199999999992;35378.0;2198.7479999999987;22812.09999999997
12/01/2025 19:50;8146.0;384.824;7597.900000000001;7042.0;260.272;9857.1;12495.0;553.6119999999999;14066.299999999996;7887.0;337.904;8666.8;7256.0;341.492;7081.0;10591.0;456.82400000000007;10992.500000000002;7425.0;342.712;10388.1;11898.0;492.972;16281.0;12247.0;477.624;11125.7;9374.0;428.63999999999993;14278.499999999996;9712.0;460.4320000000001;10327.999999999998;11695.0;566.56;12530.0;14906.0;647.476;17332.2;17678.0;991.6600000000002;7920.600000000008;35288.0;2174.3279999999995;26395.49999999996
12/01/2025 20:00;7977.0;358.464;7930.900000000001;6670.0;243.74;7810.599999999999;12416.0;571.4759999999999;13820.999999999998;7977.0;295.36400000000003;9612.8;7346.0;311.79599999999994;7559.999999999998;10467.0;437.78399999999993;11816.700000000004;7346.0;344.112;9734.3;11988.0;521.7639999999999;15566.3;12168.0;519.96;16420.199999999997;9205.0;440.808;10811.399999999996;9791.0;483.67200000000014;13306.7;11616.0;556.1280000000002;15219.8;15199.0;660.424;16110.8;18309.0;954.3280000000004;17222.19999999999;35919.0;2170.168;23751.09999999997
12/01/2025 20:10;8056.0;372.424;7120.6;6670.0;209.076;7244.199999999999;12619.0;523.0319999999999;9116.8;8022.0;308.968;8425.699999999999;7470.0;328.204;6215.000000000002;10298.0;463.67200000000014;12793.1;7594.0;347.36;7799.499999999999;12033.0;502.9559999999999;11894.9;11954.0;556.6800000000001;14792.2;9329.0;452.44;11697.8;10129.0;493.332;11326.8;11864.0;551.0200000000001;19408.1;15233.0;679.9920000000002;13035.600000000004;18523.0;909.716;7748.300000000006;36043.0;2231.272000000001;20657.699999999983
12/01/2025 20:20;8259.0;342.7720000000001;7165.100000000001;6918.0;229.27600000000004;7570.500000000001;12709.0;556.604;11754.8;7639.0;321.25999999999993;7880.700000000001;7470.0;339.124;6336.2;10501.0;475.472;14017.899999999998;7808.0;309.53200000000004;7814.5;11740.0;491.98800000000006;14005.7;11740.0;592.2120000000002;12517.199999999995;9374.0;422.18799999999993;11603.9;10253.0;456.4560000000001;9777.4;11740.0;546.216;17979.799999999996;15154.0;684.6119999999997;13836.299999999996;18602.0;997.7440000000004;11574.000000000004;36426.0;2227.4720000000007;17806.59999999998
12/01/2025 20:30;8349.0;360.416;10316.1;6963.0;226.66000000000005;7809.500000000001;12416.0;549.6760000000002;10680.6;7380.0;309.928;8791.800000000001;7470.0;333.01199999999994;7031.900000000001;10918.0;464.96000000000015;16523.999999999996;7977.0;318.3800000000001;9178.1;12022.0;488.412;12548.1;11402.0;602.264;11533.7;9374.0;414.82400000000007;10656.8;10760.0;437.472;10815.6;11740.0;538.012;18868.3;14906.0;671.4359999999999;14465.199999999995;18275.0;1008.5959999999995;11763.599999999991;36854.0;2255.692;23008.19999999995
12/01/2025 20:40;8349.0;392.3639999999999;11676.4;6625.0;241.69600000000003;7427.599999999999;12112.0;521.992;10799.1;7470.0;293.792;6901.9;7256.0;356.1959999999999;6798.600000000001;11256.0;464.344;11745.0;8191.0;327.90000000000003;9231.9;12191.0;482.3280000000001;10583.5;11774.0;581.1519999999999;13323.2;9498.0;422.524;14046.1;10974.0;496.468;9084.2;11526.0;532.688;17423.5;15402.0;668.1719999999998;12764.299999999996;18016.0;991.052;18322.199999999983;36764.0;2332.772;19552.199999999964
12/01/2025 20:50;8101.0;369.908;11760.500000000004;6794.0;241.864;7736.9;11008.0;538.0679999999999;12206.000000000002;7594.0;313.508;5822.699999999999;7346.0;353.2;7123.500000000001;11763.0;507.868;11095.5;8225.0;337.83200000000005;9024.7;12360.0;505.0079999999999;11935.7;11695.0;559.9;10468.799999999996;9622.0;414.488;12274.000000000002;10805.0;514.3159999999999;9975.2;10636.0;541.0359999999998;13011.399999999998;15740.0;695.9559999999998;14003.4;17723.0;1031.756;9379.000000000004;37091.0;2313.356;19413.49999999997
12/01/2025 21:00;8056.0;374.228;9019.600000000002;6918.0;288.076;6938.299999999998;10929.0;514.428;10862.900000000003;7594.0;319.388;7704.299999999999;7470.0;350.456;6894.1;12022.0;521.1999999999999;13472.7;8315.0;351.5879999999999;8077.999999999999;12518.0;498.0799999999999;10896.3;11481.0;520.736;9021.2;9622.0;409.9080000000001;9171.200000000004;10895.0;494.94000000000005;8874.599999999999;10760.0;526.4279999999999;10589.3;16033.0;688.6639999999998;13999.399999999998;17622.0;997.7520000000002;10074.199999999995;36967.0;2302.799999999997;22256.699999999964
12/01/2025 21:10;8101.0;395.66;10224.3;6963.0;272.14399999999995;7780.4;10974.0;510.316;11130.500000000002;7594.0;349.864;7194.099999999999;7301.0;327.188;7966.900000000001;12146.0;532.8479999999998;15923.7;8439.0;371.924;9481.3;12777.0;502.4320000000002;12073.4;11515.0;529.4719999999998;10438.1;9701.0;417.844;10923.6;10805.0;548.504;9753.7;10794.0;503.4119999999999;11718.500000000004;16168.0;700.6399999999995;13219.1;17532.0;984.436;11325.899999999992;37249.0;2307.128;15614.699999999984
12/01/2025 21:20;8101.0;378.5240000000001;11559.4;7087.0;288.2999999999999;10789.3;10805.0;528.572;12981.3;7425.0;337.82;7750.500000000001;7425.0;324.536;7599.2;12191.0;534.9879999999999;13047.399999999996;8608.0;360.316;10146.200000000004;12777.0;539.9079999999999;9727.999999999998;11605.0;522.32;10395.1;9994.0;418.32;9501.2;10760.0;537.6680000000001;10409.599999999997;10546.0;524.0039999999999;9923.4;15999.0;717.728;13938.7;17397.0;1038.652;9393.400000000003;37429.0;2316.5080000000003;18147.09999999996
12/01/2025 21:30;8011.0;398.588;13404.500000000002;7290.0;271.80799999999994;8067.8;10794.0;531.976;11868.1;7583.0;328.14;7366.099999999999;7538.0;309.75199999999995;9410.7;11887.0;530.4399999999999;12975.999999999998;8608.0;379.076;8249.699999999997;12732.0;528.016;8969.8;11436.0;557.6279999999999;9890.2;10163.0;405.844;12092.3;10343.0;523.052;9511.7;10287.0;484.75200000000007;9801.799999999996;16540.0;749.5759999999996;18015.700000000004;17724.0;979.3920000000002;9267.000000000007;37317.0;2370.456;17877.399999999994
12/01/2025 21:40;8383.0;424.836;10365.9;7166.0;266.6;7735.800000000001;10963.0;452.6880000000001;9738.000000000004;7797.0;332.75999999999993;6871.1;7673.0;305.412;6967.900000000001;11887.0;513.192;12251.499999999998;8563.0;368.828;6552.499999999999;12811.0;550.352;8149.299999999997;11425.0;558.4320000000002;8899.8;10332.0;458.824;10244.8;10422.0;502.8079999999998;10670.699999999995;10490.0;430.104;9740.5;16630.0;742.9479999999998;17510.500000000004;17679.0;959.6520000000002;8824.600000000008;37520.0;2283.1760000000004;16957.599999999995
12/01/2025 21:50;8518.0;437.9719999999999;7776.3;7279.0;284.156;7118.999999999998;10794.0;514.6880000000001;9935.6;7493.0;346.812;6564.499999999998;7876.0;315.84;7378.800000000001;11842.0;474.3560000000001;10483.5;8304.0;351.72;6931.299999999998;12665.0;530.676;11839.800000000005;11245.0;502.964;9004.099999999999;10152.0;430.39200000000005;11158.8;10242.0;470.244;9308.799999999996;10434.0;368.7960000000001;9024.2;16687.0;721.9479999999998;15686.6;18243.0;882.1719999999996;11447.799999999992;37634.0;2135.6320000000005;14934.599999999991
12/01/2025 22:00;8383.0;403.892;8628.900000000001;7223.0;261.336;6817.299999999998;10344.0;444.148;10696.000000000002;7471.0;324.964;6846.599999999999;7527.0;323.4839999999999;7592.900000000001;11527.0;485.472;10932.500000000002;7910.0;283.816;8225.6;12519.0;454.34800000000007;10900.800000000005;11031.0;494.87200000000007;8702.299999999997;10141.0;394.412;10293.0;10603.0;454.36800000000005;11422.1;10536.0;321.28;9971.9;16935.0;691.5919999999999;14583.6;18018.0;782.3399999999999;10389.399999999994;37083.0;1891.972000000001;16291.899999999983
12/01/2025 22:10;8158.0;364.504;9417.9;6919.0;241.932;6500.9;10130.0;462.90400000000017;11507.300000000005;7685.0;322.404;6608.499999999999;7437.0;332.268;9595.0;11392.0;440.836;11519.399999999998;8113.0;319.208;9929.400000000003;12305.0;446.256;9436.7;10941.0;487.3200000000001;8635.199999999999;10186.0;417.1599999999999;9897.7;10896.0;424.7319999999999;8702.5;10457.0;345.67999999999995;9276.200000000004;16969.0;703.096;14612.9;18041.0;784.2199999999999;13630.599999999988;36757.0;1820.7639999999992;17431.099999999995
12/01/2025 22:20;7967.0;347.004;7084.800000000001;6874.0;206.37200000000004;7355.7;10288.0;456.816;11976.399999999998;7550.0;288.96800000000013;7828.5999999999985;7426.0;280.1;8237.800000000001;11246.0;388.464;10807.799999999996;8271.0;281.716;9586.000000000002;12339.0;419.6959999999999;8138.9;11302.0;453.488;7822.1;10096.0;423.88;8208.1;11054.0;400.848;9081.4;10457.0;363.9239999999999;11131.2;16755.0;689.008;12596.000000000002;18571.0;773.3600000000001;9106.200000000006;37050.0;1707.6959999999988;15283.299999999985
12/01/2025 22:30;7877.0;334.86;6472.9000000000015;6739.0;222.472;5065.8;10243.0;414.8440000000001;10791.8;7336.0;246.012;5679.299999999999;7505.0;277.972;5588.5;11111.0;415.4840000000001;11879.9;8136.0;258.56;9202.100000000002;12204.0;389.42;8073.5999999999985;11212.0;439.208;7450.199999999997;10784.0;378.7439999999999;7360.700000000001;10874.0;375.14400000000006;9412.1;10491.0;373.352;7997.899999999998;16395.0;631.2120000000001;12435.4;18695.0;783.4320000000001;8503.000000000005;36544.0;1607.3360000000005;16517.399999999983
12/01/2025 22:40;7866.0;279.132;5857.300000000001;6818.0;206.59600000000003;5784.699999999999;10198.0;413.8799999999999;13077.2;7325.0;244.752;5853.399999999998;7629.0;307.82;6495.099999999999;11021.0;401.568;11727.2;8046.0;250.188;7180.2;11821.0;403.548;8436.999999999998;11111.0;413.26;10448.9;10919.0;393.3440000000001;7842.1;10649.0;344.2600000000001;10333.499999999998;10390.0;353.808;7887.799999999998;16632.0;571.9320000000001;13901.599999999997;18470.0;679.1959999999999;8011.800000000007;36308.0;1485.928;16869.499999999985
12/01/2025 22:50;7596.0;254.46;6485.700000000001;6604.0;189.544;6056.0;9894.0;337.212;11848.2;7280.0;235.52;6871.399999999997;7652.0;267.86400000000003;5899.100000000001;11010.0;394.4;8590.800000000001;8159.0;254.164;9901.7;11472.0;358.72;8082.299999999998;11235.0;435.052;12035.299999999996;10863.0;387.576;8360.9;10886.0;344.188;11394.7;10458.0;319.36800000000005;8594.1;16959.0;588.9480000000001;13476.499999999996;18268.0;562.3039999999999;7171.000000000007;35994.0;1263.376;15407.29999999999
12/01/2025 23:00;7506.0;200.808;5012.300000000001;6638.0;173.52800000000002;5784.299999999999;9827.0;308.28000000000003;7947.700000000002;7055.0;219.552;6147.0;7641.0;237.54000000000005;6323.6;10740.0;328.88;8373.1;8193.0;218.088;9828.9;11180.0;281.144;7329.599999999998;11044.0;355.724;10726.999999999998;10976.0;362.976;8975.000000000002;10661.0;291.884;8962.2;10233.0;276.584;9967.9;16813.0;550.7879999999999;14153.199999999995;18021.0;448.208;11842.600000000002;35038.0;1028.572;15098.99999999999
12/01/2025 23:10;7416.0;200.14400000000003;5006.7;6458.0;162.49599999999998;4931.299999999999;10188.0;230.216;7138.800000000001;6875.0;186.704;5502.199999999999;7765.0;204.768;6029.2;10684.0;310.31600000000003;6806.100000000001;7923.0;182.384;4618.700000000001;11090.0;227.496;6160.599999999999;10898.0;293.956;6334.7;10976.0;335.74799999999993;7896.499999999998;10650.0;241.192;7073.399999999999;10143.0;268.22799999999995;9727.4;16870.0;497.096;11433.799999999996;18213.0;365.54;11842.600000000002;34859.0;960.924;14488.599999999986
12/01/2025 23:20;7540.0;185.528;4779.9;6368.0;134.216;4904.099999999999;10098.0;236.67600000000004;7177.600000000001;6830.0;172.17200000000005;5867.4;7968.0;178.532;5415.9000000000015;10718.0;282.372;6868.3;7788.0;135.26;3983.5;11068.0;190.312;6880.4;10887.0;258.396;8842.799999999997;11213.0;326.61999999999995;7041.599999999999;10853.0;241.052;8151.799999999999;10346.0;257.56;7337.8;16870.0;498.468;9789.199999999995;18022.0;293.49600000000004;7171.000000000008;35029.0;806.8320000000001;14575.49999999999
12/01/2025 23:30;7495.0;181.704;5216.4;6853.0;99.092;5480.899999999998;10042.0;198.78799999999995;8973.000000000002;6943.0;143.192;6019.700000000001;7968.0;166.128;5731.000000000001;10538.0;229.508;6925.400000000001;7608.0;129.688;4632.5;10753.0;125.99200000000002;7628.099999999999;10921.0;238.936;8203.4;11123.0;302.2039999999999;8041.4;11090.0;252.37599999999995;8156.0999999999985;10211.0;201.97200000000004;7789.0;16375.0;443.808;12418.000000000002;18180.0;257.056;6981.400000000009;34928.0;734.828;16784.89999999998
12/01/2025 23:40;7540.0;199.82;4925.099999999999;7112.0;104.676;5464.599999999999;10200.0;225.644;9224.6;7157.0;144.76000000000002;6554.599999999999;8047.0;166.532;6753.7;10448.0;207.636;5824.300000000001;7473.0;75.32000000000001;4327.100000000001;10708.0;122.604;7945.9;11406.0;198.268;8402.6;10853.0;249.92800000000005;8268.5;11372.0;225.944;7540.9;10166.0;191.948;8230.800000000001;16150.0;409.66399999999993;12121.600000000002;18338.0;279.03599999999994;6539.000000000006;34726.0;639.4600000000002;16532.09999999998
12/01/2025 23:50;7653.0;172.47199999999998;4298.2;7405.0;103.584;4784.299999999999;10324.0;191.088;7777.5;7281.0;139.608;5223.799999999999;8036.0;149.92;6273.599999999999;10358.0;173.14;5448.1;7417.0;65.212;4599.599999999999;10990.0;105.608;6342.4;11361.0;180.936;7485.400000000001;10786.0;207.032;6879.300000000001;11372.0;216.552;7198.500000000001;10268.0;167.136;7798.9;16342.0;392.08;10896.6;18372.0;283.992;6918.200000000006;34400.0;512.1959999999999;13778.699999999995
13/01/2025 00:00;7597.0;141.272;4490.2;7360.0;93.756;4680.599999999999;10392.0;141.64400000000003;8105.700000000002;7360.0;119.84799999999998;4229.6;7946.0;125.056;4962.7;10257.0;121.396;5767.1;7327.0;35.111999999999995;4482.0;10990.0;105.916;5737.3;11260.0;151.39600000000002;6901.399999999999;10651.0;143.47199999999998;6079.800000000002;11361.0;179.73200000000003;6133.800000000001;10347.0;121.05599999999998;5927.399999999999;16117.0;309.016;10456.4;18226.0;215.992;6918.200000000008;33905.0;373.408;13466.699999999995
13/01/2025 00:10;7597.0;122.064;4012.2;7225.0;100.012;5141.9;10471.0;141.02800000000002;7523.899999999999;7518.0;86.57600000000001;5432.799999999999;7676.0;54.768;6415.899999999998;10122.0;106.71999999999998;5411.000000000002;7327.0;11.536;4683.7;10855.0;74.472;8951.499999999996;11080.0;114.37999999999998;6738.299999999998;10437.0;159.99200000000002;6117.700000000001;11519.0;200.564;8381.199999999999;10381.0;116.696;7780.999999999998;15836.0;272.6960000000001;12818.4;18260.0;195.188;6791.800000000007;33973.0;343.144;15289.899999999994
13/01/2025 00:20;7721.0;131.136;4688.099999999999;7259.0;67.324;4922.3;10426.0;106.932;7476.3;7766.0;78.01599999999999;5877.499999999998;7631.0;66.108;6795.299999999998;10167.0;117.152;6106.000000000001;7237.0;9.268;4593.099999999999;10934.0;74.892;6835.599999999999;11035.0;105.98;6366.4;10392.0;148.792;6534.6;11519.0;191.268;8440.699999999999;10584.0;97.18000000000002;8063.799999999999;16084.0;256.24800000000005;12937.499999999998;18170.0;165.256;7423.800000000006;34199.0;251.75199999999995;14837.899999999996
13/01/2025 00:30;7676.0;91.784;4418.900000000001;7214.0;48.592;5007.199999999999;10336.0;100.044;6335.799999999998;7766.0;65.836;6100.299999999998;7755.0;72.66;6943.599999999999;10111.0;89.236;5811.200000000001;7237.0;11.816;4349.900000000001;10934.0;62.30800000000001;7021.099999999999;11204.0;112.168;6857.6;10426.0;121.15600000000002;6206.799999999999;11519.0;201.6;9528.4;11001.0;110.116;7771.400000000001;16073.0;238.34;9301.899999999998;18035.0;129.74;7107.800000000008;33929.0;180.208;13800.299999999994
13/01/2025 00:40;7631.0;85.59599999999999;4282.200000000001;7079.0;35.32;4443.799999999999;10494.0;82.908;6265.9;7721.0;67.67600000000002;5846.8;7755.0;70.14;4451.599999999999;10066.0;67.89999999999999;5597.800000000002;7485.0;9.828;3504.7;10934.0;73.984;5851.3;11452.0;110.516;6184.7;10336.0;97.608;6190.500000000001;11429.0;195.272;6969.799999999999;11170.0;127.112;8114.5;16400.0;209.736;8611.5;17866.0;141.44400000000002;6665.40000000001;34087.0;161.532;13845.899999999998
