;CE2;CE2;CE2;CI1;CI1;CI1;CI2;CI2;CI2;CI3;CI3;CI3;CI4;CI4;CI4;CJ1;CJ1;CJ1;CJ3;CJ3;CJ3;CJ4;CJ4;CJ4;CK11;CK11;CK11;CK12;CK12;CK12;CK2;CK2;CK2;CK3;CK3;CK3;CK4;CK4;CK4;CL1;CL1;CL1;CL21;CL21;CL21;CL22;CL22;CL22;CL3;CL3;CL3
;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2820.300048;0;442.3999863;3460.350098;0;542.800003;3142.875;0;493;2295;0;360;2476.050048;0;388.3999863;2980.949952;0;467.6000137;4060.875;0;637;3438.675048;0;539.3999939;3340.5;0;524;286.875;0;45;3383.850098;0;530.800003;3578.925048;0;561.3999939;4482.899902;0;703.2000275;2783.324952;0;436.6000137;3132.675048;0;491.3999863;532.9500122;0;83.60000038;10726.5752;0;1682.599945
;2726.29004;2580.666748;737.3333282;3345.004882;3166.333252;904.6666718;3038.112548;2875.833252;821.6666718;2218.5;2100;600;2393.514892;2265.666748;647.3333282;2881.58496;2727.666748;779.3333282;3925.512452;3715.833252;1061.666657;3324.05249;3146.5;899;3229.149902;3056.666748;873.3333282;277.3125;262.5;75;3271.054932;3096.333252;884.6666718;3459.627442;3274.833252;935.6666718;4333.470214;4102;1172;2690.547608;2546.833252;727.6666718;3028.252442;2866.5;819;515.1849976;487.6666564;139.3333321;10369.02246;9815.166992;2804.333313
;2632.28003;5161.333496;1032.266693;3229.659912;6332.666504;1266.533356;2933.350098;5751.666504;1150.333344;2142;4200;840;2310.97998;4531.333496;906.2666778;2782.21997;5455.333496;1091.06665;3790.149902;7431.666504;1486.333344;3209.429932;6293;1258.600006;3117.800048;6113.333496;1222.666657;267.75;525;105;3158.26001;6192.666504;1238.533356;3340.330078;6549.666504;1309.93335;4184.04004;8204;1640.799988;2597.77002;5093.666504;1018.733322;2923.830078;5733;1146.600006;497.4200134;975.333313;195.0666695;10011.46973;19630.33398;3926.066712
;2538.27002;7742;1327.200012;3114.314942;9499;1628.400055;2828.587402;8627.5;1479;2065.5;6300;1080;2228.445068;6797;1165.200012;2682.85498;8183;1402.799988;3654.787598;11147.5;1911;3094.807618;9439.5;1618.200012;3006.449952;9170;1572;258.1875;787.5;135;3045.465088;9289;1592.400055;3221.03247;9824.5;1684.200012;4034.610108;12306;2109.599975;2504.992432;7640.5;1309.799988;2819.40747;8599.5;1474.200012;479.6549988;1463;250.8000069;9653.917968;29445.5;5047.800049
;2444.26001;10322.66699;1622.133301;2998.96997;12665.33301;1990.266632;2723.824952;11503.33301;1807.666657;1989;8400;1320;2145.909912;9062.666992;1424.133301;2583.48999;10910.66699;1714.533355;3519.425048;14863.33301;2335.666687;2980.185058;12586;1977.799988;2895.100098;12226.66699;1921.333344;248.625;1050;165;2932.669922;12385.33301;1946.266632;3101.735108;13099.33301;2058.466614;3885.179932;16408;2578.400025;2412.215088;10187.33301;1600.866699;2714.985108;11466;1801.799988;461.8900146;1950.666626;306.5333252;9296.365234;39260.66796;6169.533203
;2350.25;12903.33301;1917.066712;2883.625;15831.66699;2352.133301;2619.0625;14379.16699;2136.333313;1912.5;10500;1560;2063.375;11328.33301;1683.066712;2484.125;13638.33301;2026.266632;3384.0625;18579.16602;2760.333313;2865.5625;15732.5;2337.400025;2783.75;15283.33301;2270.666687;239.0625;1312.5;195;2819.875;15481.66699;2300.133301;2982.4375;16374.16699;2432.733399;3735.75;20510;3047.19989;2319.4375;12734.16699;1891.933288;2610.5625;14332.5;2129.400025;444.125;2438.333252;362.2666779;8938.8125;49075.83204;7291.266845
;2256.23999;15484;2212;2768.28003;18998;2714;2514.300048;17255;2465;1836;12600;1800;1980.839966;13594;1942;2384.76001;16366;2338;3248.699952;22295;3185;2750.939942;18879;2697;2672.399902;18340;2620;229.5;1575;225;2707.080078;18578;2654;2863.139892;19649;2807;3586.320068;24612;3516;2226.659912;15281;2183;2506.139892;17199;2457;426.3599854;2926;418;8581.259766;58891;8413
;2162.22998;15484;2580.666687;2652.935058;18998;3166.333313;2409.537598;17255;2875.833313;1759.5;12600;2100;1898.305054;13594;2265.666687;2285.39502;16366;2727.666687;3113.337402;22295;3715.833313;2636.317382;18879;3146.5;2561.050048;18340;3056.666687;219.9375;1575;262.5;2594.284912;18578;3096.333313;2743.84253;19649;3274.833313;3436.889892;24612;4102;2133.882568;15281;2546.833313;2401.71753;17199;2866.5;408.5950012;2926;487.6666641;8223.707032;58891;9815.166748
;2068.21997;15484;2949.333313;2537.590088;18998;3618.666687;2304.774902;17255;3286.666687;1683;12600;2400;1815.77002;13594;2589.333313;2186.03003;16366;3117.333313;2977.975098;22295;4246.666626;2521.695068;18879;3596;2449.699952;18340;3493.333313;210.375;1575;300;2481.48999;18578;3538.666687;2624.544922;19649;3742.666687;3287.45996;24612;4688;2041.10498;15281;2910.666687;2297.294922;17199;3276;390.8299866;2926;557.3333282;7866.154786;58891;11217.33325
;1974.209961;15484;3318;2422.245118;18998;4071;2200.012452;17255;3697.5;1606.5;12600;2700;1733.234985;13594;2913;2086.66504;16366;3507;2842.612548;22295;4777.5;2407.07251;18879;4045.5;2338.350098;18340;3930;200.8125;1575;337.5;2368.695068;18578;3981;2505.247558;19649;4210.5;3138.03003;24612;5274;1948.327515;15281;3274.5;2192.872558;17199;3685.5;373.0650024;2926;627;7508.60254;58891;12619.5
;1880.199951;15484;3686.666687;2306.899902;18998;4523.333374;2095.25;17255;4108.333374;1530;12600;3000;1650.699951;13594;3236.666687;1987.300049;16366;3896.666687;2707.25;22295;5308.333374;2292.449952;18879;4495;2227;18340;4366.666626;191.25;1575;375;2255.899902;18578;4423.333374;2385.949952;19649;4678.333374;2988.600098;24612;5860;1855.550049;15281;3638.333313;2088.449952;17199;4095;355.2999878;2926;696.6666718;7151.049804;58891;14021.66675
;1786.189941;15484;4055.333313;2191.554932;18998;4975.666626;1990.487549;17255;4519.166626;1453.5;12600;3300;1568.165039;13594;3560.333313;1887.935059;16366;4286.333374;2571.887452;22295;5839.166626;2177.827392;18879;4944.5;2115.649902;18340;4803.333374;181.6875;1575;412.5;2143.10498;18578;4865.666626;2266.652588;19649;5146.166626;2839.169922;24612;6446;1762.772461;15281;4002.166687;1984.027466;17199;4504.5;337.5350036;2926;766.3333282;6793.497558;58891;15423.83325
;1692.180054;15484;4424;2076.20996;18998;5428;1885.724976;17255;4930;1377;12600;3600;1485.630005;13594;3884;1788.569946;16366;4676;2436.524902;22295;6370;2063.205078;18879;5394;2004.300048;18340;5240;172.125;1575;450;2030.310058;18578;5308;2147.35498;19649;5614;2689.73999;24612;7032;1669.994995;15281;4366;1879.60498;17199;4914;319.769989;2926;836;6435.944824;58891;16826
;1598.170044;15484;4055.333313;1960.86499;18998;4975.666626;1780.962524;17255;4519.166626;1300.5;12600;3300;1403.094971;13594;3560.333313;1689.204956;16366;4286.333374;2301.162598;22295;5839.166626;1948.58252;18879;4944.5;1892.949951;18340;4803.333374;162.5625;1575;412.5;1917.515015;18578;4865.666626;2028.057496;19649;5146.166626;2540.310058;24612;6446;1577.217529;15281;4002.166687;1775.182495;17199;4504.5;302.0050048;2926;766.3333282;6078.392578;58891;15423.83325
;1504.160034;15484;3686.666687;1845.52002;18998;4523.333374;1676.199951;17255;4108.333374;1224;12600;3000;1320.560059;13594;3236.666687;1589.839966;16366;3896.666687;2165.800048;22295;5308.333374;1833.959961;18879;4495;1781.599976;18340;4366.666626;153;1575;375;1804.719971;18578;4423.333374;1908.76001;19649;4678.333374;2390.879882;24612;5860;1484.439941;15281;3638.333313;1670.76001;17199;4095;284.2399902;2926;696.6666718;5720.839844;58891;14021.66675
;1410.150024;15484;3318;1730.175049;18998;4071;1571.4375;17255;3697.5;1147.5;12600;2700;1238.025024;13594;2913;1490.474976;16366;3507;2030.4375;22295;4777.5;1719.337524;18879;4045.5;1670.25;18340;3930;143.4375;1575;337.5;1691.925049;18578;3981;1789.462524;19649;4210.5;2241.449952;24612;5274;1391.662476;15281;3274.5;1566.337524;17199;3685.5;266.4750062;2926;627;5363.287598;58891;12619.5
;1316.140015;15484;2949.333313;1614.829956;18998;3618.666687;1466.675049;17255;3286.666687;1071;12600;2400;1155.48999;13594;2589.333313;1391.109985;16366;3117.333313;1895.074951;22295;4246.666626;1604.714966;18879;3596;1558.900024;18340;3493.333313;133.875;1575;300;1579.130005;18578;3538.666687;1670.165039;19649;3742.666687;2092.02002;24612;4688;1298.88501;15281;2910.666687;1461.915039;17199;3276;248.7100068;2926;557.3333282;5005.734864;58891;11217.33325
;1222.130005;15484;2580.666687;1499.484985;18998;3166.333313;1361.912476;17255;2875.833313;994.5;12600;2100;1072.954956;13594;2265.666687;1291.744995;16366;2727.666687;1759.712524;22295;3715.833313;1490.092529;18879;3146.5;1447.550049;18340;3056.666687;124.3125;1575;262.5;1466.334961;18578;3096.333313;1550.867554;19649;3274.833313;1942.589966;24612;4102;1206.107544;15281;2546.833313;1357.492554;17199;2866.5;230.9450074;2926;487.6666641;4648.182618;58891;9815.166748
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1128.119995;15484;2212;1384.140015;18998;2714;1257.150024;17255;2465;918;12600;1800;990.419983;13594;1942;1192.380005;16366;2338;1624.349976;22295;3185;1375.469971;18879;2697;1336.199951;18340;2620;114.75;1575;225;1353.540039;18578;2654;1431.569946;19649;2807;1793.160034;24612;3516;1113.329956;15281;2183;1253.069946;17199;2457;213.1799926;2926;418;4290.629882;58891;8413
;1222.130005;15484;2580.666687;1499.484985;18998;3166.333313;1361.912476;17255;2875.833313;994.5;12600;2100;1072.954956;13594;2265.666687;1291.744995;16366;2727.666687;1759.712524;22295;3715.833313;1490.092529;18879;3146.5;1447.550049;18340;3056.666687;124.3125;1575;262.5;1466.334961;18578;3096.333313;1550.867554;19649;3274.833313;1942.589966;24612;4102;1206.107544;15281;2546.833313;1357.492554;17199;2866.5;230.9450074;2926;487.6666641;4648.182618;58891;9815.166748
;1316.140015;15484;2949.333313;1614.829956;18998;3618.666687;1466.675049;17255;3286.666687;1071;12600;2400;1155.48999;13594;2589.333313;1391.109985;16366;3117.333313;1895.074951;22295;4246.666626;1604.714966;18879;3596;1558.900024;18340;3493.333313;133.875;1575;300;1579.130005;18578;3538.666687;1670.165039;19649;3742.666687;2092.02002;24612;4688;1298.88501;15281;2910.666687;1461.915039;17199;3276;248.7100068;2926;557.3333282;5005.734864;58891;11217.33325
;1410.150024;15484;3318;1730.175049;18998;4071;1571.4375;17255;3697.5;1147.5;12600;2700;1238.025024;13594;2913;1490.474976;16366;3507;2030.4375;22295;4777.5;1719.337524;18879;4045.5;1670.25;18340;3930;143.4375;1575;337.5;1691.925049;18578;3981;1789.462524;19649;4210.5;2241.449952;24612;5274;1391.662476;15281;3274.5;1566.337524;17199;3685.5;266.4750062;2926;627;5363.287598;58891;12619.5
;1504.160034;15484;3686.666687;1845.52002;18998;4523.333374;1676.199951;17255;4108.333374;1224;12600;3000;1320.560059;13594;3236.666687;1589.839966;16366;3896.666687;2165.800048;22295;5308.333374;1833.959961;18879;4495;1781.599976;18340;4366.666626;153;1575;375;1804.719971;18578;4423.333374;1908.76001;19649;4678.333374;2390.879882;24612;5860;1484.439941;15281;3638.333313;1670.76001;17199;4095;284.2399902;2926;696.6666718;5720.839844;58891;14021.66675
;1598.170044;15484;4055.333313;1960.86499;18998;4975.666626;1780.962524;17255;4519.166626;1300.5;12600;3300;1403.094971;13594;3560.333313;1689.204956;16366;4286.333374;2301.162598;22295;5839.166626;1948.58252;18879;4944.5;1892.949951;18340;4803.333374;162.5625;1575;412.5;1917.515015;18578;4865.666626;2028.057496;19649;5146.166626;2540.310058;24612;6446;1577.217529;15281;4002.166687;1775.182495;17199;4504.5;302.0050048;2926;766.3333282;6078.392578;58891;15423.83325
;1692.180054;15484;4424;2076.20996;18998;5428;1885.724976;17255;4930;1377;12600;3600;1485.630005;13594;3884;1788.569946;16366;4676;2436.524902;22295;6370;2063.205078;18879;5394;2004.300048;18340;5240;172.125;1575;450;2030.310058;18578;5308;2147.35498;19649;5614;2689.73999;24612;7032;1669.994995;15281;4366;1879.60498;17199;4914;319.769989;2926;836;6435.944824;58891;16826
;1786.189941;15484;4424;2191.554932;18998;5428;1990.487549;17255;4930;1453.5;12600;3600;1568.165039;13594;3884;1887.935059;16366;4676;2571.887452;22295;6370;2177.827392;18879;5394;2115.649902;18340;5240;181.6875;1575;450;2143.10498;18578;5308;2266.652588;19649;5614;2839.169922;24612;7032;1762.772461;15281;4366;1984.027466;17199;4914;337.5350036;2926;836;6793.497558;58891;16826
;1880.199951;15484;4424;2306.899902;18998;5428;2095.25;17255;4930;1530;12600;3600;1650.699951;13594;3884;1987.300049;16366;4676;2707.25;22295;6370;2292.449952;18879;5394;2227;18340;5240;191.25;1575;450;2255.899902;18578;5308;2385.949952;19649;5614;2988.600098;24612;7032;1855.550049;15281;4366;2088.449952;17199;4914;355.2999878;2926;836;7151.049804;58891;16826
;1974.209961;15484;4424;2422.245118;18998;5428;2200.012452;17255;4930;1606.5;12600;3600;1733.234985;13594;3884;2086.66504;16366;4676;2842.612548;22295;6370;2407.07251;18879;5394;2338.350098;18340;5240;200.8125;1575;450;2368.695068;18578;5308;2505.247558;19649;5614;3138.03003;24612;7032;1948.327515;15281;4366;2192.872558;17199;4914;373.0650024;2926;836;7508.60254;58891;16826
;2068.21997;15484;4424;2537.590088;18998;5428;2304.774902;17255;4930;1683;12600;3600;1815.77002;13594;3884;2186.03003;16366;4676;2977.975098;22295;6370;2521.695068;18879;5394;2449.699952;18340;5240;210.375;1575;450;2481.48999;18578;5308;2624.544922;19649;5614;3287.45996;24612;7032;2041.10498;15281;4366;2297.294922;17199;4914;390.8299866;2926;836;7866.154786;58891;16826
;2162.22998;15484;4424;2652.935058;18998;5428;2409.537598;17255;4930;1759.5;12600;3600;1898.305054;13594;3884;2285.39502;16366;4676;3113.337402;22295;6370;2636.317382;18879;5394;2561.050048;18340;5240;219.9375;1575;450;2594.284912;18578;5308;2743.84253;19649;5614;3436.889892;24612;7032;2133.882568;15281;4366;2401.71753;17199;4914;408.5950012;2926;836;8223.707032;58891;16826
;2256.23999;15484;4424;2768.28003;18998;5428;2514.300048;17255;4930;1836;12600;3600;1980.839966;13594;3884;2384.76001;16366;4676;3248.699952;22295;6370;2750.939942;18879;5394;2672.399902;18340;5240;229.5;1575;450;2707.080078;18578;5308;2863.139892;19649;5614;3586.320068;24612;7032;2226.659912;15281;4366;2506.139892;17199;4914;426.3599854;2926;836;8581.259766;58891;16826
;2162.22998;15484;4055.333313;2652.935058;18998;4975.666626;2409.537598;17255;4519.166626;1759.5;12600;3300;1898.305054;13594;3560.333313;2285.39502;16366;4286.333374;3113.337402;22295;5839.166626;2636.317382;18879;4944.5;2561.050048;18340;4803.333374;219.9375;1575;412.5;2594.284912;18578;4865.666626;2743.84253;19649;5146.166626;3436.889892;24612;6446;2133.882568;15281;4002.166687;2401.71753;17199;4504.5;408.5950012;2926;766.3333282;8223.707032;58891;15423.83325
;2068.21997;15484;3686.666687;2537.590088;18998;4523.333374;2304.774902;17255;4108.333374;1683;12600;3000;1815.77002;13594;3236.666687;2186.03003;16366;3896.666687;2977.975098;22295;5308.333374;2521.695068;18879;4495;2449.699952;18340;4366.666626;210.375;1575;375;2481.48999;18578;4423.333374;2624.544922;19649;4678.333374;3287.45996;24612;5860;2041.10498;15281;3638.333313;2297.294922;17199;4095;390.8299866;2926;696.6666718;7866.154786;58891;14021.66675
